"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","direction"
"12","query_1","TRUE","4.52942029802636e-13","173","53","13","0.245283018867925","0.0751445086705202","GO:0000070","GO:BP","mitotic sister chromatid segregation","21100","32","c(""GO:0000819"", ""GO:0140014"", ""GO:1903047"")","NAS,IMP IBA,IMP,IBA TAS,IBA,NAS,IDA IBA,IBA TAS IEA,IEA,IBA TAS IEA,IDA IMP TAS IEA,IMP,IMP","1063,891,11004,9055,146909,9787,84722,699,991,7272,9212,9928,3835","upregulated"
"13","query_1","TRUE","3.35145352849506e-12","695","53","19","0.358490566037736","0.0273381294964029","GO:0010564","GO:BP","regulation of cell cycle process","21100","4715","c(""GO:0022402"", ""GO:0051726"")","IMP,IBA TAS IEA,IMP IBA NAS,IDA IBA,IDA IMP,IDA IEA,ISS IEA,IMP IBA IEA,NAS,IDA,IDA IBA TAS IEA,IEA,IBA TAS IEA,IDA IEA,IBA TAS,IDA IMP ISS IBA TAS IEA,IMP,IDA,ISS IEA","6347,995,1063,4288,891,9055,22974,983,9787,84722,699,991,7272,899,6790,9212,9928,10112,79733","upregulated"
"14","query_1","TRUE","1.06670137056507e-11","440","53","16","0.30188679245283","0.0363636363636364","GO:0044772","GO:BP","mitotic cell cycle phase transition","21100","12980","c(""GO:0044770"", ""GO:1903047"")","TAS,IMP,IGI IBA TAS,IMP IBA NAS,IBA,IDA IMP IBA,IMP IBA TAS IEA,NAS,IBA TAS IEA,IBA TAS IEA,IDA IBA,IBA,TAS,TAS,ISS IEA,IMP","1033,6347,995,1063,9133,891,983,9787,699,7272,890,899,9833,6790,9212,9928","upregulated"
"15","query_1","TRUE","1.70845108924063e-10","630","53","17","0.320754716981132","0.026984126984127","GO:0000226","GO:BP","microtubule cytoskeleton organization","21100","103","c(""GO:0007010"", ""GO:0007017"")","IEA,IMP,IDA IMP TAS,IBA IEA,IBA TAS IEA,IDA IBA,IDA ISS IBA IEA,TAS,IBA,IDA ISS IEA,IEA,TAS,IDA IEA,IMP IEA,IMP IBA TAS IEA,IMP IBA TAS,IDA","9133,891,11004,26586,9055,146909,22974,983,9787,84722,991,7272,899,259266,6790,9212,10112","upregulated"
"16","query_1","TRUE","2.37519013769138e-10","538","53","16","0.30188679245283","0.0297397769516729","GO:0044770","GO:BP","cell cycle phase transition","21100","12978","GO:0022402","TAS,IMP,IGI IBA TAS IEA,IMP IBA NAS,IBA IEA,IDA IMP IBA,IMP IBA TAS IEA,NAS,IBA TAS IEA,IBA TAS IEA,IDA IBA,IBA,TAS,TAS,ISS IEA,IMP","1033,6347,995,1063,9133,891,983,9787,699,7272,890,899,9833,6790,9212,9928","upregulated"
"17","query_1","TRUE","3.76740494950113e-10","904","53","19","0.358490566037736","0.0210176991150442","GO:0007017","GO:BP","microtubule-based process","21100","2938","GO:0009987","IEA,IMP,IDA IMP IBA TAS IEA,IBA IEA,IBA TAS IEA,IDA IBA IEA,IDA ISS IBA IEA,TAS,IBA NAS,IDA ISS IEA,IEA,TAS,IDA IEA,IMP IEA,IMP IBA TAS IEA,IMP IBA TAS,IBA IEA,IDA IBA IEA,IBA IEA","9133,891,11004,26586,9055,146909,22974,983,9787,84722,991,7272,899,259266,6790,9212,9928,10112,3835","upregulated"
"18","query_1","TRUE","2.16627963877137e-09","192","53","11","0.207547169811321","0.0572916666666667","GO:0007051","GO:BP","spindle organization","21100","2964","c(""GO:0000226"", ""GO:0022402"")","IEA,IMP,IBA TAS,IDA ISS IBA IEA,IBA,IDA,IEA,TAS,IMP IEA,IMP IBA IEA,IMP IBA TAS","9133,891,9055,22974,9787,84722,991,7272,259266,6790,9212","upregulated"
"19","query_1","TRUE","2.92954379722642e-09","141","53","10","0.188679245283019","0.0709219858156028","GO:0051783","GO:BP","regulation of nuclear division","21100","16090","c(""GO:0000280"", ""GO:0033043"")","TAS,NAS,IDA IBA,IMP,NAS,IBA TAS IEA,IEA,IBA TAS IEA,TAS,IEA","995,1063,4288,891,9787,699,991,7272,6790,9212","upregulated"
"20","query_1","TRUE","1.42420956833575e-08","113","53","9","0.169811320754717","0.079646017699115","GO:0007088","GO:BP","regulation of mitotic nuclear division","21100","2998","c(""GO:0007346"", ""GO:0010564"", ""GO:0051783"", ""GO:0140014"")","TAS,NAS,IDA IBA,IMP,NAS,IBA TAS IEA,IBA TAS IEA,TAS,IEA","995,1063,4288,891,9787,699,7272,6790,9212","upregulated"
"21","query_1","TRUE","2.8483852860816e-08","177","53","10","0.188679245283019","0.0564971751412429","GO:0044839","GO:BP","cell cycle G2/M phase transition","21100","13027","GO:0044770","IGI IBA TAS IEA,IMP IBA,IEA,IDA,IMP IBA TAS IEA,IDA,TAS,TAS,ISS,IMP","995,1063,9133,891,983,890,9833,6790,9212,9928","upregulated"
"22","query_1","TRUE","4.11775403171249e-08","127","53","9","0.169811320754717","0.0708661417322835","GO:0007052","GO:BP","mitotic spindle organization","21100","2965","c(""GO:0007051"", ""GO:1902850"")","IMP,IBA TAS,IDA ISS IBA IEA,IBA,IDA,IEA,TAS,IBA IEA,IMP IBA TAS","891,9055,22974,9787,84722,991,7272,6790,9212","upregulated"
"23","query_1","TRUE","6.22170678591985e-08","86","53","8","0.150943396226415","0.0930232558139535","GO:0051303","GO:BP","establishment of chromosome localization","21100","15746","c(""GO:0050000"", ""GO:0051649"", ""GO:0051656"")","IDA IBA,IMP IBA,IMP,NAS,IDA IBA,IDA,IMP,IMP","1063,891,11004,9787,84722,9212,9928,3835","upregulated"
"24","query_1","TRUE","7.50832702399909e-08","88","53","8","0.150943396226415","0.0909090909090909","GO:0050000","GO:BP","chromosome localization","21100","15231","GO:0051640","IDA IBA,IMP IBA,IMP,NAS,IDA IBA,IDA,IMP,IMP","1063,891,11004,9787,84722,9212,9928,3835","upregulated"
"25","query_1","TRUE","1.52556100601318e-07","96","53","8","0.150943396226415","0.0833333333333333","GO:0051983","GO:BP","regulation of chromosome segregation","21100","16240","c(""GO:0007059"", ""GO:0050794"")","NAS,IDA IBA,IMP,IMP,NAS,IMP IBA TAS IEA,IBA TAS IEA,IDA TAS IEA","1063,4288,891,11004,9787,699,7272,9212","upregulated"
"26","query_1","TRUE","2.77638397079657e-07","157","53","9","0.169811320754717","0.0573248407643312","GO:1902850","GO:BP","microtubule cytoskeleton organization involved in mitosis","21100","25976","c(""GO:0000226"", ""GO:1903047"")","IMP,IBA TAS,IDA ISS IBA IEA,IBA,IDA,IEA,TAS,IBA IEA,IMP IBA TAS","891,9055,22974,9787,84722,991,7272,6790,9212","upregulated"
"27","query_1","TRUE","3.47620387394463e-07","161","53","9","0.169811320754717","0.0559006211180124","GO:0000086","GO:BP","G2/M transition of mitotic cell cycle","21100","45","c(""GO:0044772"", ""GO:0044839"")","IGI IBA TAS,IMP IBA,IDA,IMP IBA TAS IEA,IDA,TAS,TAS,ISS,IMP","995,1063,891,983,890,9833,6790,9212,9928","upregulated"
"28","query_1","TRUE","5.30855310359014e-07","320","53","11","0.207547169811321","0.034375","GO:1901990","GO:BP","regulation of mitotic cell cycle phase transition","21100","25248","c(""GO:0007346"", ""GO:0044772"", ""GO:1901987"")","IMP,IBA,IMP IBA NAS,IDA IMP,IMP IBA IEA,NAS,IBA TAS IEA,IBA TAS IEA,TAS,ISS IEA,IMP","6347,995,1063,891,983,9787,699,7272,6790,9212,9928","upregulated"
"29","query_1","TRUE","5.97587178445922e-07","69","53","7","0.132075471698113","0.101449275362319","GO:0051310","GO:BP","metaphase plate congression","21100","15753","c(""GO:0022402"", ""GO:0051303"", ""GO:0098813"")","IDA IBA,IMP IBA,IMP,IDA IBA,IDA,IMP,IMP","1063,891,11004,84722,9212,9928,3835","upregulated"
"30","query_1","TRUE","2.54514524336174e-06","475","53","12","0.226415094339623","0.0252631578947368","GO:0007346","GO:BP","regulation of mitotic cell cycle","21100","3225","c(""GO:0000278"", ""GO:0051726"")","IMP,IBA TAS,IMP IBA NAS,IDA IBA,IDA IMP,IMP IBA IEA,IBA NAS,IBA TAS IEA,IBA TAS IEA,TAS,ISS IEA,IMP","6347,995,1063,4288,891,983,9787,699,7272,6790,9212,9928","upregulated"
"31","query_1","TRUE","6.59410205834651e-06","54","53","6","0.113207547169811","0.111111111111111","GO:0007080","GO:BP","mitotic metaphase plate congression","21100","2991","c(""GO:0000070"", ""GO:0051310"", ""GO:1903047"")","IMP IBA,IMP,IDA IBA,IDA,IMP,IMP","891,11004,84722,9212,9928,3835","upregulated"
"32","query_1","TRUE","7.89239779901023e-06","414","53","11","0.207547169811321","0.0265700483091787","GO:1901987","GO:BP","regulation of cell cycle phase transition","21100","25245","c(""GO:0010564"", ""GO:0044770"")","IMP,IBA IEA,IMP IBA NAS,IDA IMP,IMP IBA IEA,NAS,IBA TAS IEA,IBA TAS IEA,TAS,ISS IEA,IMP","6347,995,1063,891,983,9787,699,7272,6790,9212,9928","upregulated"
"33","query_1","TRUE","8.35620176022328e-06","100","53","7","0.132075471698113","0.07","GO:0051304","GO:BP","chromosome separation","21100","15747","c(""GO:0007059"", ""GO:0022402"")","NAS,IMP,IBA,NAS,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,7153,9787,699,7272,9212","upregulated"
"34","query_1","TRUE","1.26363508804515e-05","60","53","6","0.113207547169811","0.1","GO:0030071","GO:BP","regulation of mitotic metaphase/anaphase transition","21100","7695","c(""GO:0007091"", ""GO:0010965"", ""GO:1901990"", ""GO:1902099"")","NAS,IMP,NAS,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,9787,699,7272,9212","upregulated"
"35","query_1","TRUE","1.54572401179828e-05","62","53","6","0.113207547169811","0.0967741935483871","GO:0007091","GO:BP","metaphase/anaphase transition of mitotic cell cycle","21100","3001","c(""GO:0010965"", ""GO:0044772"", ""GO:0044784"")","NAS,IMP,NAS,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,9787,699,7272,9212","upregulated"
"36","query_1","TRUE","1.70516881308126e-05","63","53","6","0.113207547169811","0.0952380952380952","GO:1902099","GO:BP","regulation of metaphase/anaphase transition of cell cycle","21100","25349","c(""GO:0033045"", ""GO:0044784"", ""GO:1901987"")","NAS,IMP,NAS,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,9787,699,7272,9212","upregulated"
"37","query_1","TRUE","1.87797192178512e-05","64","53","6","0.113207547169811","0.09375","GO:0010965","GO:BP","regulation of mitotic sister chromatid separation","21100","5082","c(""GO:0051306"", ""GO:1905818"")","NAS,IMP,NAS,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,9787,699,7272,9212","upregulated"
"38","query_1","TRUE","1.9665443591619e-05","113","53","7","0.132075471698113","0.0619469026548673","GO:0000079","GO:BP","regulation of cyclin-dependent protein serine/threonine kinase activity","21100","39","c(""GO:0071900"", ""GO:1904029"")","TAS,TAS,IBA,IBA IEA,ISS IEA,IBA,IBA","1033,995,9133,891,84722,890,899","upregulated"
"39","query_1","TRUE","2.06500055446764e-05","65","53","6","0.113207547169811","0.0923076923076923","GO:0044784","GO:BP","metaphase/anaphase transition of cell cycle","21100","12988","c(""GO:0033045"", ""GO:0044770"")","NAS,IMP,NAS,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,9787,699,7272,9212","upregulated"
"40","query_1","TRUE","2.19127093444197e-05","179","53","8","0.150943396226415","0.0446927374301676","GO:0000910","GO:BP","cytokinesis","21100","312","c(""GO:0022402"", ""GO:0051301"")","IGI,IDA IEA,IMP IGI IBA IEA,IBA,IDA IMP ISS IBA TAS IEA,IMP,IDA IMP IEA,ISS IEA","26586,9055,55165,6790,9212,9928,10112,79733","upregulated"
"41","query_1","TRUE","2.36068961518311e-05","116","53","7","0.132075471698113","0.0603448275862069","GO:1904029","GO:BP","regulation of cyclin-dependent protein kinase activity","21100","27027","c(""GO:0045859"", ""GO:0051726"")","TAS,TAS,IBA,IBA IEA,ISS IEA,IBA,IBA","1033,995,9133,891,84722,890,899","upregulated"
"42","query_1","TRUE","2.48540570084386e-05","67","53","6","0.113207547169811","0.0895522388059701","GO:0051306","GO:BP","mitotic sister chromatid separation","21100","15749","c(""GO:0000070"", ""GO:0051304"", ""GO:1903047"")","NAS,IMP,NAS,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,9787,699,7272,9212","upregulated"
"43","query_1","TRUE","2.50611817732375e-05","117","53","7","0.132075471698113","0.0598290598290598","GO:0010389","GO:BP","regulation of G2/M transition of mitotic cell cycle","21100","4580","c(""GO:0000086"", ""GO:1901990"", ""GO:1902749"")","IBA,IMP IBA,IDA,IMP IBA IEA,TAS,ISS,IMP","995,1063,891,983,6790,9212,9928","upregulated"
"44","query_1","TRUE","2.95675506350552e-05","186","53","8","0.150943396226415","0.043010752688172","GO:0051302","GO:BP","regulation of cell division","21100","15745","c(""GO:0050794"", ""GO:0051301"")","IDA IEA,IDA,IEA,IBA,IMP ISS IBA TAS IEA,IMP,IDA,ISS IEA","9055,146909,259266,6790,9212,9928,10112,79733","upregulated"
"45","query_1","TRUE","3.35260277157609e-05","122","53","7","0.132075471698113","0.0573770491803279","GO:0051225","GO:BP","spindle assembly","21100","15686","c(""GO:0007051"", ""GO:0140694"")","IEA,IBA,IDA IBA IEA,IEA,IEA,IEA,IMP TAS","9133,9055,22974,991,259266,6790,9212","upregulated"
"46","query_1","TRUE","4.19122636502816e-05","73","53","6","0.113207547169811","0.0821917808219178","GO:0033045","GO:BP","regulation of sister chromatid segregation","21100","9207","c(""GO:0000819"", ""GO:0010564"", ""GO:0033044"", ""GO:0051983"")","NAS,IMP,NAS,IBA TAS IEA,IBA TAS IEA,IDA IEA","1063,891,9787,699,7272,9212","upregulated"
"47","query_1","TRUE","4.93604847857017e-05","129","53","7","0.132075471698113","0.0542635658914729","GO:1902749","GO:BP","regulation of cell cycle G2/M phase transition","21100","25884","c(""GO:0044839"", ""GO:1901987"")","IBA IEA,IMP IBA,IDA,IMP IBA IEA,TAS,ISS,IMP","995,1063,891,983,6790,9212,9928","upregulated"
"48","query_1","TRUE","5.79299221504641e-05","77","53","6","0.113207547169811","0.0779220779220779","GO:1905818","GO:BP","regulation of chromosome separation","21100","28670","c(""GO:0010564"", ""GO:0051304"", ""GO:0051983"")","NAS,IMP,NAS,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,9787,699,7272,9212","upregulated"
"49","query_1","TRUE","6.63878928553882e-05","39","53","5","0.0943396226415094","0.128205128205128","GO:0071174","GO:BP","mitotic spindle checkpoint signaling","21100","19243","c(""GO:0007093"", ""GO:0031577"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"50","query_1","TRUE","6.63878928553882e-05","39","53","5","0.0943396226415094","0.128205128205128","GO:0007094","GO:BP","mitotic spindle assembly checkpoint signaling","21100","3003","c(""GO:0045841"", ""GO:0071173"", ""GO:0071174"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"51","query_1","TRUE","6.63878928553882e-05","39","53","5","0.0943396226415094","0.128205128205128","GO:0071173","GO:BP","spindle assembly checkpoint signaling","21100","19242","GO:0031577","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"52","query_1","TRUE","6.79063143398574e-05","207","53","8","0.150943396226415","0.0386473429951691","GO:1903046","GO:BP","meiotic cell cycle process","21100","26159","c(""GO:0022402"", ""GO:0022414"", ""GO:0051321"")","IBA,IEA,IBA IEA,IBA,IEA,IBA IEA,IEA,IEA","995,9133,7153,699,991,7272,259266,6790","upregulated"
"53","query_1","TRUE","7.57280796762222e-05","40","53","5","0.0943396226415094","0.125","GO:0031577","GO:BP","spindle checkpoint signaling","21100","8376","GO:0000075","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"54","query_1","TRUE","8.60824115048266e-05","41","53","5","0.0943396226415094","0.121951219512195","GO:0045841","GO:BP","negative regulation of mitotic metaphase/anaphase transition","21100","13557","c(""GO:0007091"", ""GO:0030071"", ""GO:0045839"", ""GO:1901991"", ""GO:1902100"", ""GO:2000816"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"55","query_1","TRUE","9.2756968379179e-05","305","53","9","0.169811320754717","0.0295081967213115","GO:0010948","GO:BP","negative regulation of cell cycle process","21100","5067","c(""GO:0010564"", ""GO:0022402"", ""GO:0045786"")","IMP,NAS,IMP,IBA IEA,IBA TAS IEA,IBA TAS IEA,IDA IEA,ISS IEA,ISS IEA","6347,1063,891,983,699,7272,899,9212,79733","upregulated"
"56","query_1","TRUE","0.000110153711800939","43","53","5","0.0943396226415094","0.116279069767442","GO:0033046","GO:BP","negative regulation of sister chromatid segregation","21100","9208","c(""GO:0000819"", ""GO:0010948"", ""GO:0033045"", ""GO:0051985"", ""GO:2001251"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"57","query_1","TRUE","0.000110153711800939","43","53","5","0.0943396226415094","0.116279069767442","GO:0033048","GO:BP","negative regulation of mitotic sister chromatid segregation","21100","9210","c(""GO:0000070"", ""GO:0033046"", ""GO:0033047"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"58","query_1","TRUE","0.000110153711800939","43","53","5","0.0943396226415094","0.116279069767442","GO:2000816","GO:BP","negative regulation of mitotic sister chromatid separation","21100","30018","c(""GO:0010965"", ""GO:0033048"", ""GO:0051306"", ""GO:1905819"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"59","query_1","TRUE","0.000110153711800939","43","53","5","0.0943396226415094","0.116279069767442","GO:1902100","GO:BP","negative regulation of metaphase/anaphase transition of cell cycle","21100","25350","c(""GO:0044784"", ""GO:1901988"", ""GO:1902099"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"60","query_1","TRUE","0.000139281059703704","45","53","5","0.0943396226415094","0.111111111111111","GO:0051985","GO:BP","negative regulation of chromosome segregation","21100","16242","c(""GO:0007059"", ""GO:0048523"", ""GO:0051983"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"61","query_1","TRUE","0.000139281059703704","45","53","5","0.0943396226415094","0.111111111111111","GO:1905819","GO:BP","negative regulation of chromosome separation","21100","28671","c(""GO:0010948"", ""GO:0051304"", ""GO:0051985"", ""GO:1905818"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"62","query_1","TRUE","0.000148391347468936","90","53","6","0.113207547169811","0.0666666666666667","GO:2001251","GO:BP","negative regulation of chromosome organization","21100","30415","c(""GO:0010639"", ""GO:0033044"", ""GO:0051276"")","NAS,IMP,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,7153,699,7272,9212","upregulated"
"63","query_1","TRUE","0.000158562605517537","91","53","6","0.113207547169811","0.0659340659340659","GO:0032465","GO:BP","regulation of cytokinesis","21100","8772","c(""GO:0000910"", ""GO:0010564"", ""GO:0051302"")","IDA IEA,IBA,IMP ISS IBA TAS IEA,IMP,IDA,ISS IEA","9055,6790,9212,9928,10112,79733","upregulated"
"64","query_1","TRUE","0.000194095729494197","48","53","5","0.0943396226415094","0.104166666666667","GO:0033047","GO:BP","regulation of mitotic sister chromatid segregation","21100","9209","c(""GO:0000070"", ""GO:0033045"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IDA IEA","1063,891,699,7272,9212","upregulated"
"65","query_1","TRUE","0.000199592276283504","19","53","4","0.0754716981132075","0.210526315789474","GO:0034501","GO:BP","protein localization to kinetochore","21100","9956","c(""GO:0071459"", ""GO:1903083"")","IDA,IBA IEA,IDA IBA IEA,IMP","983,7272,57082,9212","upregulated"
"66","query_1","TRUE","0.000199592276283504","19","53","4","0.0754716981132075","0.210526315789474","GO:1903083","GO:BP","protein localization to condensed chromosome","21100","26196","GO:0034502","IDA,IBA IEA,IDA IBA IEA,IMP","983,7272,57082,9212","upregulated"
"67","query_1","TRUE","0.00021574244983674","49","53","5","0.0943396226415094","0.102040816326531","GO:0045839","GO:BP","negative regulation of mitotic nuclear division","21100","13555","c(""GO:0007088"", ""GO:0010948"", ""GO:0045930"", ""GO:0051784"", ""GO:0140014"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
"68","query_1","TRUE","0.000272747365909671","248","53","8","0.150943396226415","0.032258064516129","GO:0090068","GO:BP","positive regulation of cell cycle process","21100","21092","c(""GO:0010564"", ""GO:0022402"", ""GO:0045787"")","IBA IEA,IDA IMP,IMP,NAS,TAS,IDA IMP TAS IEA,IMP,ISS IEA","995,891,983,9787,6790,9212,9928,79733","upregulated"
"69","query_1","TRUE","0.000277586230276972","347","53","9","0.169811320754717","0.0259365994236311","GO:0045787","GO:BP","positive regulation of cell cycle","21100","13513","c(""GO:0007049"", ""GO:0048522"", ""GO:0051726"")","IBA IEA,IDA IMP IEA,IMP IEA,NAS,ISS IEA,TAS,IDA IMP TAS IEA,IMP,ISS IEA","995,891,983,9787,84722,6790,9212,9928,79733","upregulated"
"70","query_1","TRUE","0.000313223503614128","352","53","9","0.169811320754717","0.0255681818181818","GO:0010639","GO:BP","negative regulation of organelle organization","21100","4784","c(""GO:0006996"", ""GO:0033043"", ""GO:0051129"")","NAS,IMP,IBA IEA,IDA,IMP,IBA TAS IEA,IBA TAS IEA,IDA IEA,IEA","1063,891,26586,22974,7153,699,7272,899,9212","upregulated"
"71","query_1","TRUE","0.000426469205491627","56","53","5","0.0943396226415094","0.0892857142857143","GO:0051784","GO:BP","negative regulation of nuclear division","21100","16091","c(""GO:0000280"", ""GO:0010639"", ""GO:0051783"")","NAS,IMP,IBA TAS IEA,IBA TAS IEA,IEA","1063,891,699,7272,9212","upregulated"
