"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","direction"
"13","query_1","TRUE","0.0153653505066235","247","84","8","0.0952380952380952","0.0323886639676113","GO:0006814","GO:BP","sodium ion transport","21092","2766","GO:0030001","IEA,IBA IEA,IBA,IBA IEA,TAS IEA,ISS IBA IEA,IBA,IEA","6554,496,6534,6527,10246,6559,54716,6569","downregulated"
"14","query_1","TRUE","0.0185765495975012","32","84","4","0.0476190476190476","0.125","GO:0035456","GO:BP","response to interferon-beta","21092","10385","GO:0034097","IDA IBA,IDA IBA,IDA IBA,IMP","8519,10410,10581,5359","downregulated"
"15","query_1","TRUE","0.0329461821084208","561","84","11","0.130952380952381","0.0196078431372549","GO:0044283","GO:BP","small molecule biosynthetic process","21092","12694","c(""GO:0009058"", ""GO:0044281"")","IDA IMP IEA,TAS,IDA IMP,IDA IBA IEA,IMP IBA TAS IEA,IMP ISS IBA TAS IEA,IBA TAS IEA,IBA,ISS IEA,IDA TAS,IDA TAS IEA","635,1565,1066,2628,2538,5105,5053,54988,3973,570,6718","downregulated"
"16","query_1","TRUE","1.97751008279305e-07","244","84","12","0.142857142857143","0.0491803278688525","GO:0015291","GO:MF","secondary active transmembrane transporter activity","20166","3082","GO:0022804","IBA TAS IEA,IDA TAS IEA,IEA,IBA,TAS IEA,TAS,IBA TAS IEA,IDA,IBA,IBA,ISS IEA,IDA IMP IBA TAS IEA","6554,6534,9122,6527,10246,10864,6559,9376,6570,6579,54716,6569","downregulated"
"17","query_1","TRUE","3.90930906337573e-07","74","84","8","0.0952380952380952","0.108108108108108","GO:0015370","GO:MF","solute:sodium symporter activity","20166","3149","c(""GO:0015081"", ""GO:0015294"")","IBA TAS IEA,IDA TAS,IBA,TAS,IBA TAS,IBA,ISS,IDA IMP IBA TAS IEA","6554,6534,6527,10246,6559,6570,54716,6569","downregulated"
"18","query_1","TRUE","8.05740402307976e-07","276","84","12","0.142857142857143","0.0434782608695652","GO:0022853","GO:MF","active ion transmembrane transporter activity","20166","4675","c(""GO:0015075"", ""GO:0022804"")","IBA TAS IEA,TAS,IDA TAS,IBA,TAS,TAS,IBA TAS IEA,IDA,IBA,IBA,ISS,IDA IMP IBA TAS IEA","6554,496,6534,6527,10246,10864,6559,9376,6570,6579,54716,6569","downregulated"
"19","query_1","TRUE","4.14852835584988e-06","143","84","9","0.107142857142857","0.0629370629370629","GO:0015293","GO:MF","symporter activity","20166","3084","GO:0015291","IBA TAS IEA,IDA TAS IEA,IEA,IBA,TAS IEA,IBA TAS IEA,IBA,ISS IEA,IDA IMP IBA TAS IEA","6554,6534,9122,6527,10246,6559,6570,54716,6569","downregulated"
"20","query_1","TRUE","7.02567711819198e-06","106","84","8","0.0952380952380952","0.0754716981132075","GO:0015294","GO:MF","solute:cation symporter activity","20166","3085","c(""GO:0015293"", ""GO:0022853"", ""GO:0022890"")","IBA TAS IEA,IDA TAS,IBA,TAS,IBA TAS IEA,IBA,ISS,IDA IMP IBA TAS IEA","6554,6534,6527,10246,6559,6570,54716,6569","downregulated"
"21","query_1","TRUE","8.48775392777869e-06","416","84","13","0.154761904761905","0.03125","GO:0022804","GO:MF","active transmembrane transporter activity","20166","4649","GO:0022857","IBA TAS IEA,TAS,IDA TAS IEA,IEA,IBA,TAS IEA,TAS,IBA TAS IEA,IDA,IBA TAS,IBA,ISS IEA,IDA IMP IBA TAS IEA","6554,496,6534,9122,6527,10246,10864,6559,9376,6570,6579,54716,6569","downregulated"
"22","query_1","TRUE","0.00012301538313764","153","84","8","0.0952380952380952","0.0522875816993464","GO:0015081","GO:MF","sodium ion transmembrane transporter activity","20166","2908","GO:0046873","IBA TAS IEA,IDA TAS,IBA,TAS,ISS IBA TAS IEA,IBA,ISS,IDA IMP IBA TAS IEA","6554,6534,6527,10246,6559,6570,54716,6569","downregulated"
"23","query_1","TRUE","0.000210389918742916","857","84","16","0.19047619047619","0.0186697782963827","GO:0015075","GO:MF","ion transmembrane transporter activity","20166","2903","GO:0022857","IBA TAS IEA,TAS,IDA IBA TAS IEA,IBA,IBA IEA,TAS,TAS IEA,IDA IBA TAS IEA,ISS IBA TAS IEA,IDA IEA,IDA IEA,IBA,IBA TAS,IDA IGI ISS IBA,IDA,IDA IMP IBA TAS IEA","6554,496,6534,6527,2570,10246,10864,57101,6559,785,9376,6570,6579,54716,284439,6569","downregulated"
"24","query_1","TRUE","0.000240297763156378","300","84","10","0.119047619047619","0.0333333333333333","GO:0008509","GO:MF","anion transmembrane transporter activity","20166","2224","GO:0015075","IDA IBA IEA,IBA IEA,TAS IEA,IDA IBA TAS IEA,IBA TAS IEA,IDA,IBA,IBA TAS,IDA IGI ISS IBA,IDA","6534,2570,10864,57101,6559,9376,6570,6579,54716,284439","downregulated"
"25","query_1","TRUE","0.00585235450206266","743","84","13","0.154761904761905","0.0174966352624495","GO:0015318","GO:MF","inorganic molecular entity transmembrane transporter activity","20166","3107","GO:0022857","IBA TAS IEA,TAS,IDA TAS,IBA,IBA IEA,TAS,IDA IBA TAS IEA,ISS IBA TAS IEA,IDA IEA,IDA,IBA,ISS,IDA IMP IBA TAS IEA","6554,496,6534,6527,2570,10246,57101,6559,785,9376,6570,54716,6569","downregulated"
"26","query_1","TRUE","0.0069787406380431","438","84","10","0.119047619047619","0.0228310502283105","GO:0046873","GO:MF","metal ion transmembrane transporter activity","20166","7316","GO:0022890","IBA TAS IEA,TAS,IDA TAS,IBA,TAS,ISS IBA TAS IEA,IDA IEA,IBA,ISS,IDA IMP IBA TAS IEA","6554,496,6534,6527,10246,6559,785,6570,54716,6569","downregulated"
"27","query_1","TRUE","0.00837947078309284","37","84","4","0.0476190476190476","0.108108108108108","GO:0016229","GO:MF","steroid dehydrogenase activity","20166","3456","GO:0016491","ISS TAS IEA,IDA IMP IEA,IDA IEA,IBA","3283,3284,8608,6718","downregulated"
"28","query_1","TRUE","0.0228626272514776","17","84","3","0.0357142857142857","0.176470588235294","GO:0016863","GO:MF","intramolecular oxidoreductase activity, transposing C=C bonds","20166","3823","GO:0016860","ISS TAS IEA,IDA IMP IEA,IBA IEA","3283,3284,10455","downregulated"
"29","query_1","TRUE","0.0429274559153344","656","84","11","0.130952380952381","0.0167682926829268","GO:0008324","GO:MF","cation transmembrane transporter activity","20166","2098","GO:0015075","IBA TAS IEA,TAS,IDA IBA TAS IEA,IBA,TAS,ISS IBA TAS IEA,IDA IEA,IBA,IDA IGI ISS IBA,IDA,IDA IMP IBA TAS IEA","6554,496,6534,6527,10246,6559,785,6570,54716,284439,6569","downregulated"
"30","query_1","TRUE","0.00666403046736693","247","67","9","0.134328358208955","0.0364372469635627","REAC:R-HSA-425407","REAC","SLC-mediated transmembrane transport","10461","2003","REAC:R-HSA-382551","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","6534,6527,10864,6559,9376,6570,6579,54716,6569","downregulated"
"31","query_1","TRUE","0.0449084847112205","44","67","4","0.0597014925373134","0.0909090909090909","REAC:R-HSA-194068","REAC","Bile acid and bile salt metabolism","10461","212","REAC:R-HSA-8957322","REAC,REAC,REAC,REAC","6554,6579,570,6718","downregulated"
"32","query_1","TRUE","0.0499284458435523","18","67","3","0.0447761194029851","0.166666666666667","REAC:R-HSA-159418","REAC","Recycling of bile acids and salts","10461","1848","REAC:R-HSA-194068","REAC,REAC,REAC","6554,6579,570","downregulated"
"33","query_1","TRUE","0.00625349050546788","10","58","3","0.0517241379310345","0.3","WP:WP496","WP","Steroid biosynthesis","7827","335","WP:000000","WP,WP,WP","3283,3284,2165","downregulated"
"34","query_1","TRUE","0.0341523624895661","17","58","3","0.0517241379310345","0.176470588235294","WP:WP2289","WP","Drug induction of bile acid pathway","7827","675","WP:000000","WP,WP,WP","6554,570,9970","downregulated"
"35","query_1","TRUE","0.048157188588233","19","58","3","0.0517241379310345","0.157894736842105","WP:WP5238","WP","Cholestasis","7827","213","WP:000000","WP,WP,WP","6554,6579,9970","downregulated"
