"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","direction"
"20","query_1","TRUE","0.0149081994868057","20","322","5","0.015527950310559","0.25","GO:0150146","GO:BP","cell junction disassembly","27350","23296","c(""GO:0022411"", ""GO:0034330"")","IMP ISS ISO IEA,IMP,IMP IGI,IGI,IMP","ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000036887,ENSMUSG00000036905,ENSMUSG00000052336","upregulated"
"21","query_1","TRUE","0.0311102823903419","16","321","4","0.0124610591900312","0.25","GO:0050135","GO:MF","NAD(P)+ nucleosidase activity","25299","8531","GO:0016799","IEA,IEA,IEA,IEA","ENSMUSG00000026070,ENSMUSG00000026072,ENSMUSG00000033777,ENSMUSG00000070942","upregulated"
"22","query_1","TRUE","0.0311102823903419","16","321","4","0.0124610591900312","0.25","GO:0061809","GO:MF","NAD+ nucleotidase, cyclic ADP-ribose generating","25299","9682","GO:0003953","IEA,IEA,IEA,IEA","ENSMUSG00000026070,ENSMUSG00000026072,ENSMUSG00000033777,ENSMUSG00000070942","upregulated"
"23","query_1","TRUE","1.83389594183301e-12","61","322","15","0.046583850931677","0.245901639344262","GO:0002548","GO:BP","monocyte chemotaxis","27350","1190","c(""GO:0030595"", ""GO:0071674"", ""GO:0097529"")","IBA,IBA,ISO IEA,ISS ISO IEA,ISS ISO IEA,IBA,IBA,IDA ISO IBA,IBA,IDA ISO IBA IEA,IEA,ISO IBA IEA,IMP ISO IEA,IMP,ISS ISO IBA IEA","ENSMUSG00000009185,ENSMUSG00000019122,ENSMUSG00000022015,ENSMUSG00000024397,ENSMUSG00000025804,ENSMUSG00000026166,ENSMUSG00000031780,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000037411,ENSMUSG00000042306,ENSMUSG00000049103,ENSMUSG00000052336,ENSMUSG00000060188","upregulated"
"24","query_1","TRUE","1.83053473861606e-08","45","322","11","0.0341614906832298","0.244444444444444","GO:1905521","GO:BP","regulation of macrophage migration","27350","28393","c(""GO:0002685"", ""GO:1905517"")","ISO IEA,ISO,IMP IGI ISS ISO IEA,ISO IEA,IDA ISO IEA,IDA ISO,IMP,ISO,IMP,ISO IEA,IMP ISS ISO IBA IEA","ENSMUSG00000014599,ENSMUSG00000022667,ENSMUSG00000023992,ENSMUSG00000031750,ENSMUSG00000035385,ENSMUSG00000036353,ENSMUSG00000040552,ENSMUSG00000042265,ENSMUSG00000049103,ENSMUSG00000052336,ENSMUSG00000060188","upregulated"
"25","query_1","TRUE","0.0402767358130719","17","321","4","0.0124610591900312","0.235294117647059","GO:0003953","GO:MF","NAD+ nucleosidase activity","25299","627","GO:0016799","IEA,IEA,IEA,IEA","ENSMUSG00000026070,ENSMUSG00000026072,ENSMUSG00000033777,ENSMUSG00000070942","upregulated"
"26","query_1","TRUE","8.5673833728282e-16","83","322","19","0.0590062111801242","0.228915662650602","GO:0070098","GO:BP","chemokine-mediated signaling pathway","27350","18616","c(""GO:0019221"", ""GO:1990869"")","IBA,IBA,ISO IEA,ISS ISO IEA,ISO,IBA,ISS ISO IEA,IBA,IBA,IBA,IBA,IBA,IBA,ISO IBA IEA,ISS ISO IEA,ISO IEA,IBA,ISO,IEA","ENSMUSG00000009185,ENSMUSG00000019122,ENSMUSG00000021367,ENSMUSG00000023992,ENSMUSG00000025804,ENSMUSG00000026166,ENSMUSG00000026271,ENSMUSG00000029371,ENSMUSG00000029373,ENSMUSG00000029380,ENSMUSG00000031780,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000049103,ENSMUSG00000052336,ENSMUSG00000058427,ENSMUSG00000060188,ENSMUSG00000079227","upregulated"
"27","query_1","TRUE","1.31464275847473e-09","61","322","13","0.0403726708074534","0.213114754098361","GO:1905517","GO:BP","macrophage migration","27350","28389","GO:0097529","ISO IEA,ISO,IMP IGI ISS ISO IEA,ISO,ISO IEA,ISO,IDA ISS ISO IEA,IDA ISO,IMP,ISO,IMP,ISO IEA,IMP ISS ISO IBA IEA","ENSMUSG00000014599,ENSMUSG00000022667,ENSMUSG00000023992,ENSMUSG00000026271,ENSMUSG00000031750,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000036353,ENSMUSG00000040552,ENSMUSG00000042265,ENSMUSG00000049103,ENSMUSG00000052336,ENSMUSG00000060188","upregulated"
"28","query_1","TRUE","7.9463707567561e-07","47","322","10","0.031055900621118","0.212765957446809","GO:0002673","GO:BP","regulation of acute inflammatory response","27350","1312","c(""GO:0002526"", ""GO:0050727"")","IMP,IDA,IMP,IDA,IMP,ISO,ISO IEA,IEA,ISO IEA,ISO","ENSMUSG00000015947,ENSMUSG00000022015,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000025473,ENSMUSG00000025746,ENSMUSG00000029819,ENSMUSG00000031264,ENSMUSG00000044288,ENSMUSG00000079227","upregulated"
"29","query_1","TRUE","0.000489260251049653","33","322","7","0.0217391304347826","0.212121212121212","GO:0002861","GO:BP","regulation of inflammatory response to antigenic stimulus","27350","1493","c(""GO:0002437"", ""GO:0050727"", ""GO:0050776"")","IMP,IMP,IMP,IGI,ISO IEA,IEA,ISO IEA","ENSMUSG00000015947,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000029819,ENSMUSG00000031264,ENSMUSG00000044288","upregulated"
"30","query_1","TRUE","0.0393204149204014","24","322","5","0.015527950310559","0.208333333333333","GO:1903975","GO:BP","regulation of glial cell migration","27350","26965","c(""GO:0008347"", ""GO:0030334"")","ISO IEA,IMP IGI ISS ISO IEA,IDA ISO,ISS ISO,ISO IEA","ENSMUSG00000014599,ENSMUSG00000023992,ENSMUSG00000036353,ENSMUSG00000049103,ENSMUSG00000052336","upregulated"
"31","query_1","TRUE","2.77132131040052e-05","433","43","9","0.209302325581395","0.0207852193995381","GO:0006869","GO:BP","lipid transport","27350","2811","c(""GO:0010876"", ""GO:0071702"")","ISO,ISO IEA,IMP,IDA,IDA IMP IBA IEA,IDA IPI IBA,IEA,ISO IBA IEA,ISO","ENSMUSG00000000049,ENSMUSG00000002588,ENSMUSG00000006574,ENSMUSG00000028017,ENSMUSG00000030382,ENSMUSG00000035699,ENSMUSG00000037583,ENSMUSG00000054422,ENSMUSG00000056973","downregulated"
"32","query_1","TRUE","8.41206479539771e-05","493","43","9","0.209302325581395","0.0182555780933063","GO:0010876","GO:BP","lipid localization","27350","4993","GO:0033036","ISO,ISO IEA,IMP,IDA,IDA IMP IBA IEA,IDA IPI IBA,IEA,ISO IBA IEA,ISO","ENSMUSG00000000049,ENSMUSG00000002588,ENSMUSG00000006574,ENSMUSG00000028017,ENSMUSG00000030382,ENSMUSG00000035699,ENSMUSG00000037583,ENSMUSG00000054422,ENSMUSG00000056973","downregulated"
"33","query_1","TRUE","0.0386978551974646","382","43","6","0.13953488372093","0.0157068062827225","GO:0015711","GO:BP","organic anion transport","27350","5380","c(""GO:0006820"", ""GO:0071702"")","IDA ISS ISO IBA IEA,IMP,IDA IPI ISO IBA IEA,IEA,ISO,IEA","ENSMUSG00000006574,ENSMUSG00000026272,ENSMUSG00000035699,ENSMUSG00000037583,ENSMUSG00000056973,ENSMUSG00000067144","downregulated"
"34","query_1","TRUE","0.0021432137927632","944","43","10","0.232558139534884","0.0105932203389831","GO:0019752","GO:BP","carboxylic acid metabolic process","27350","6949","GO:0043436","ISO IEA,IMP,ISS ISO,IMP ISS ISO IBA IEA,IMP ISO IBA TAS IEA,IEA,ISO IEA,IDA ISO,IDA ISO IEA,IBA","ENSMUSG00000002588,ENSMUSG00000006574,ENSMUSG00000022304,ENSMUSG00000026272,ENSMUSG00000030382,ENSMUSG00000034785,ENSMUSG00000054422,ENSMUSG00000056973,ENSMUSG00000074768,ENSMUSG00000094806","downregulated"
"35","query_1","TRUE","0.00253928029363458","962","43","10","0.232558139534884","0.0103950103950104","GO:0043436","GO:BP","oxoacid metabolic process","27350","12298","GO:0006082","ISO IEA,IMP,ISS ISO,IMP ISS ISO IBA IEA,IMP ISO IBA TAS IEA,IEA,ISO IEA,IDA ISO,IDA ISO IEA,IBA","ENSMUSG00000002588,ENSMUSG00000006574,ENSMUSG00000022304,ENSMUSG00000026272,ENSMUSG00000030382,ENSMUSG00000034785,ENSMUSG00000054422,ENSMUSG00000056973,ENSMUSG00000074768,ENSMUSG00000094806","downregulated"
"36","query_1","TRUE","0.00278583941822881","972","43","10","0.232558139534884","0.0102880658436214","GO:0006082","GO:BP","organic acid metabolic process","27350","2112","c(""GO:0044237"", ""GO:0044281"", ""GO:0071704"")","ISO IEA,IMP,ISS ISO,IMP ISS ISO IBA IEA,IMP ISO IBA TAS IEA,IEA,ISO IEA,IDA ISO,IDA ISO IEA,IBA","ENSMUSG00000002588,ENSMUSG00000006574,ENSMUSG00000022304,ENSMUSG00000026272,ENSMUSG00000030382,ENSMUSG00000034785,ENSMUSG00000054422,ENSMUSG00000056973,ENSMUSG00000074768,ENSMUSG00000094806","downregulated"
