"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase"
"14","vorinostat","HA1E","trt_cp","down",-0.512869214705013,2.119349491132e-05,0.000124761495428982,-1.45713797907333,-96.8317715305667,2241,-1.07130097458377,100,31,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","5311","HDAC inhibitor","HDAC3","hematologic malignancy","cutaneous T-cell lymphoma (CTCL)","Launched"
"15","vorinostat","HA1E","trt_cp","down",-0.512869214705013,2.119349491132e-05,0.000124761495428982,-1.45713797907333,-96.8317715305667,2241,-1.07130097458377,100,31,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","5311","HDAC inhibitor","HDAC5","hematologic malignancy","cutaneous T-cell lymphoma (CTCL)","Launched"
"16","vorinostat","HA1E","trt_cp","down",-0.512869214705013,2.119349491132e-05,0.000124761495428982,-1.45713797907333,-96.8317715305667,2241,-1.07130097458377,100,31,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","5311","HDAC inhibitor","HDAC6","hematologic malignancy","cutaneous T-cell lymphoma (CTCL)","Launched"
"17","vorinostat","HA1E","trt_cp","down",-0.512869214705013,2.119349491132e-05,0.000124761495428982,-1.45713797907333,-96.8317715305667,2241,-1.07130097458377,100,31,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","5311","HDAC inhibitor","HDAC8","hematologic malignancy","cutaneous T-cell lymphoma (CTCL)","Launched"
"18","vorinostat","HA1E","trt_cp","down",-0.512869214705013,2.119349491132e-05,0.000124761495428982,-1.45713797907333,-96.8317715305667,2241,-1.07130097458377,100,31,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","5311","HDAC inhibitor","HDAC9","hematologic malignancy","cutaneous T-cell lymphoma (CTCL)","Launched"
"19","niclosamide","HA1E","trt_cp","down",-0.589395932298735,1.78860911879929e-05,0.000124761495428982,-1.67456180452904,-96.1624274877287,2241,-1.47627195335995,100,31,"STAT3","DNA replication inhibitor; STAT inhibitor","4477","DNA replication inhibitor, STAT inhibitor","STAT3","infectious disease","tapeworm","Launched"
"20","penfluridol","HA1E","trt_cp","down",-0.533927522032444,2.02796070404007e-05,0.000124761495428982,-1.5169677729116,-94.8237394020527,2241,-1.40501251008835,100,31,"CACNA1G; DRD1","T-type calcium channel blocker","33630","T-type calcium channel blocker","CACNA1G","neurology/psychiatry","schizophrenia","Launched"
"21","triflupromazine","HA1E","trt_cp","down",-0.514940217137951,2.11064579712325e-05,0.000124761495428982,-1.46302200605967,-93.2619366354306,2241,-1.03590756957387,100,31,"CHRM1; CHRNA7; DRD1; HTR2B","Dopamine receptor antagonist","5568","dopamine receptor antagonist","CHRM1","neurology/psychiatry, gastroenterology","psychosis, nausea, vomiting","Launched"
"22","triflupromazine","HA1E","trt_cp","down",-0.514940217137951,2.11064579712325e-05,0.000124761495428982,-1.46302200605967,-93.2619366354306,2241,-1.03590756957387,100,31,"CHRM1; CHRNA7; DRD1; HTR2B","Dopamine receptor antagonist","5568","dopamine receptor antagonist","CHRM2","neurology/psychiatry, gastroenterology","psychosis, nausea, vomiting","Launched"
"23","triflupromazine","HA1E","trt_cp","down",-0.514940217137951,2.11064579712325e-05,0.000124761495428982,-1.46302200605967,-93.2619366354306,2241,-1.03590756957387,100,31,"CHRM1; CHRNA7; DRD1; HTR2B","Dopamine receptor antagonist","5568","dopamine receptor antagonist","DRD1","neurology/psychiatry, gastroenterology","psychosis, nausea, vomiting","Launched"
"24","triflupromazine","HA1E","trt_cp","down",-0.514940217137951,2.11064579712325e-05,0.000124761495428982,-1.46302200605967,-93.2619366354306,2241,-1.03590756957387,100,31,"CHRM1; CHRNA7; DRD1; HTR2B","Dopamine receptor antagonist","5568","dopamine receptor antagonist","DRD2","neurology/psychiatry, gastroenterology","psychosis, nausea, vomiting","Launched"
"25","triflupromazine","HA1E","trt_cp","down",-0.514940217137951,2.11064579712325e-05,0.000124761495428982,-1.46302200605967,-93.2619366354306,2241,-1.03590756957387,100,31,"CHRM1; CHRNA7; DRD1; HTR2B","Dopamine receptor antagonist","5568","dopamine receptor antagonist","HTR2B","neurology/psychiatry, gastroenterology","psychosis, nausea, vomiting","Launched"
"26","dactinomycin","HA1E","trt_cp","down",-0.494981570668902,2.1976827372108e-05,0.000124761495428982,-1.40631651283236,-93.1726907630522,2241,-1.07428078814296,100,31,"POLR2A; TOP2A; TOP2B","RNA polymerase inhibitor","457193","RNA polymerase inhibitor","POLR2A","oncology","testicular carcinoma, Wilm's tumor, rhabdomyosarcoma, Ewing's sarcoma, gestational trophoblastic disease (GTD)","Launched"
"27","mitoxantrone","HA1E","trt_cp","down",-0.479065911753597,2.26731228928085e-05,0.000124761495428982,-1.36109775061672,-92.681838464971,2241,-1.14597370619101,100,31,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched"
"28","perhexiline","HA1E","trt_cp","down",-0.501550126789738,2.16721980818016e-05,0.000124761495428982,-1.4249787610565,-92.6372155287818,2241,-1.50078596356895,100,31,"CPT1A; CPT2; KCNH2","Carnitine palmitoyltransferase inhibitor","5284439","carnitine palmitoyltransferase inhibitor","CPT1A","cardiology","angina pectoris","Launched"
"29","ouabain","HA1E","trt_cp","down",-0.439987614803387,2.43703432245158e-05,0.000124761495428982,-1.25007047697463,-92.4141008478358,2241,-0.569395525429312,100,31,"ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4; FXYD2","ATPase inhibitor","439501","ATPase inhibitor","ATP1A1","cardiology","hypertension, cardiac arrythmia","Launched"
"30","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"31","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","BGLAP","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"32","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","F10","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"33","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","F2","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"34","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","F7","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"35","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","F9","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"36","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","GGCX","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"37","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","NQO1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"38","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","NQO2","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"39","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","PROC","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"40","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","PROS1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"41","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","PROZ","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"42","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","VKORC1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"43","menadione","HA1E","trt_cp","down",-0.499415064086469,2.18027534919329e-05,0.000124761495428982,-1.41891272928186,-89.7367246764837,2241,-1.14569258872656,100,31,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor","4055","mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"44","daunorubicin","HA1E","trt_cp","down",-0.46303576892115,2.33694184135089e-05,0.000124761495428982,-1.31555372250702,-87.9071842927265,2241,-1.07273545505775,100,31,"ABCB1; ABCG2; DCXR; TOP2A; TOP2B","RNA synthesis inhibitor; Topoisomerase inhibitor","2958","RNA synthesis inhibitor, topoisomerase inhibitor","TOP2A","hematologic malignancy","acute myeloid leukemia (AML), acute lymphoblastic leukemia (ALL)","Launched"
"45","daunorubicin","HA1E","trt_cp","down",-0.46303576892115,2.33694184135089e-05,0.000124761495428982,-1.31555372250702,-87.9071842927265,2241,-1.07273545505775,100,31,"ABCB1; ABCG2; DCXR; TOP2A; TOP2B","RNA synthesis inhibitor; Topoisomerase inhibitor","2958","RNA synthesis inhibitor, topoisomerase inhibitor","TOP2B","hematologic malignancy","acute myeloid leukemia (AML), acute lymphoblastic leukemia (ALL)","Launched"
"46","alprenolol","HA1E","trt_cp","down",-0.421513465658967,2.51536756853038e-05,0.000124761495428982,-1.19758266219152,-87.2378402498884,2241,-0.026130941647277,100,31,"ADCY10; ADRB1; ADRB2; ADRB3","Adrenergic receptor antagonist","2119","adrenergic receptor antagonist","ADRB1","cardiology","angina pectoris","Launched"
"47","alprenolol","HA1E","trt_cp","down",-0.421513465658967,2.51536756853038e-05,0.000124761495428982,-1.19758266219152,-87.2378402498884,2241,-0.026130941647277,100,31,"ADCY10; ADRB1; ADRB2; ADRB3","Adrenergic receptor antagonist","2119","adrenergic receptor antagonist","ADRB2","cardiology","angina pectoris","Launched"
"48","amisulpride","HA1E","trt_cp","down",-0.38501915847014,2.67638590769236e-05,0.000124761495428982,-1.09389688909361,-86.5238732708612,2241,-0.0205406126610204,100,31,"DRD3; HTR7","Dopamine receptor antagonist","2159","dopamine receptor antagonist","DRD2","neurology/psychiatry","psychosis, bipolar disorder, schizophrenia","Launched"
"49","altrenogest","HA1E","trt_cp","down",-0.405782999595908,2.58499712060043e-05,0.000124761495428982,-1.15289006050711,-85.586791610888,2241,-0.0269849980612873,100,31,"PGR","Progestogen hormone","10041070","progestogen hormone","PGR","endocrinology","estrus","Launched"
"50","chloroxine","HA1E","trt_cp","down",-0.424011905034142,2.50666387452163e-05,0.000124761495428982,-1.20468110132102,-85.4082998661312,2241,-1.15491297294497,100,31,"OPRK1","Opioid receptor antagonist","2722","opioid receptor antagonist","OPRK1","gastroenterology, infectious disease, dermatology","diarrhea, inflammatory bowel disease, giardiasis, dandruff","Launched"
"51","clomipramine","HA1E","trt_cp","down",-0.406902821862432,2.58064527359605e-05,0.000124761495428982,-1.15607164268748,-82.5078090138331,2241,-0.0264678876528265,100,31,"HTR2B; SLC6A2; SLC6A3; SLC6A4","Serotonin transporter inhibitor (SERT)","2801","serotonin transporter (SERT) inhibitor","GSTP1","neurology/psychiatry","obsessive compulsive disorder (OCD)","Launched"
"52","clomipramine","HA1E","trt_cp","down",-0.406902821862432,2.58064527359605e-05,0.000124761495428982,-1.15607164268748,-82.5078090138331,2241,-0.0264678876528265,100,31,"HTR2B; SLC6A2; SLC6A3; SLC6A4","Serotonin transporter inhibitor (SERT)","2801","serotonin transporter (SERT) inhibitor","HTR2A","neurology/psychiatry","obsessive compulsive disorder (OCD)","Launched"
"53","clomipramine","HA1E","trt_cp","down",-0.406902821862432,2.58064527359605e-05,0.000124761495428982,-1.15607164268748,-82.5078090138331,2241,-0.0264678876528265,100,31,"HTR2B; SLC6A2; SLC6A3; SLC6A4","Serotonin transporter inhibitor (SERT)","2801","serotonin transporter (SERT) inhibitor","HTR2B","neurology/psychiatry","obsessive compulsive disorder (OCD)","Launched"
"54","clomipramine","HA1E","trt_cp","down",-0.406902821862432,2.58064527359605e-05,0.000124761495428982,-1.15607164268748,-82.5078090138331,2241,-0.0264678876528265,100,31,"HTR2B; SLC6A2; SLC6A3; SLC6A4","Serotonin transporter inhibitor (SERT)","2801","serotonin transporter (SERT) inhibitor","HTR2C","neurology/psychiatry","obsessive compulsive disorder (OCD)","Launched"
"55","clomipramine","HA1E","trt_cp","down",-0.406902821862432,2.58064527359605e-05,0.000124761495428982,-1.15607164268748,-82.5078090138331,2241,-0.0264678876528265,100,31,"HTR2B; SLC6A2; SLC6A3; SLC6A4","Serotonin transporter inhibitor (SERT)","2801","serotonin transporter (SERT) inhibitor","SLC6A2","neurology/psychiatry","obsessive compulsive disorder (OCD)","Launched"
"56","clomipramine","HA1E","trt_cp","down",-0.406902821862432,2.58064527359605e-05,0.000124761495428982,-1.15607164268748,-82.5078090138331,2241,-0.0264678876528265,100,31,"HTR2B; SLC6A2; SLC6A3; SLC6A4","Serotonin transporter inhibitor (SERT)","2801","serotonin transporter (SERT) inhibitor","SLC6A3","neurology/psychiatry","obsessive compulsive disorder (OCD)","Launched"
"57","clomipramine","HA1E","trt_cp","down",-0.406902821862432,2.58064527359605e-05,0.000124761495428982,-1.15607164268748,-82.5078090138331,2241,-0.0264678876528265,100,31,"HTR2B; SLC6A2; SLC6A3; SLC6A4","Serotonin transporter inhibitor (SERT)","2801","serotonin transporter (SERT) inhibitor","SLC6A4","neurology/psychiatry","obsessive compulsive disorder (OCD)","Launched"
"58","methotrexate","HA1E","trt_cp","down",-0.402716636264975,2.59805266161356e-05,0.000124761495428982,-1.14417806466288,-82.1062025881303,2241,-1.18633122409627,100,31,"ABCB1; ABCC2; ABCC3; ABCC4; ABCG2; AOX1; CRP; DHFR; FOLR1; FOLR2; FPGS; GGH; PDF; SLC19A1; SLC22A6; TYMS","Dihydrofolate reductase inhibitor","4112","dihydrofolate reductase inhibitor","DHFR","oncology, hematologic malignancy, dermatology, rheumatology","gestational choriocarcinoma, hydatidiform mole, acute lymphoblastic leukemia (ALL), psoriasis, rheumatoid arthritis","Launched"
"59","xylazine","HA1E","trt_cp","down",-0.347139233200211,2.99407073901195e-05,0.000124761495428982,-0.986274368239005,-81.9277108433735,2241,0.755006445683752,100,31,"ADRA2B; ADRA2C","Adrenergic receptor agonist","5707","adrenergic receptor agonist","ADRA2A","neurology/psychiatry","anesthetic","Launched"
"60","xylazine","HA1E","trt_cp","down",-0.347139233200211,2.99407073901195e-05,0.000124761495428982,-0.986274368239005,-81.9277108433735,2241,0.755006445683752,100,31,"ADRA2B; ADRA2C","Adrenergic receptor agonist","5707","adrenergic receptor agonist","ADRA2B","neurology/psychiatry","anesthetic","Launched"
"61","xylazine","HA1E","trt_cp","down",-0.347139233200211,2.99407073901195e-05,0.000124761495428982,-0.986274368239005,-81.9277108433735,2241,0.755006445683752,100,31,"ADRA2B; ADRA2C","Adrenergic receptor agonist","5707","adrenergic receptor agonist","ADRA2C","neurology/psychiatry","anesthetic","Launched"
"62","carvedilol","HA1E","trt_cp","down",-0.402189020611064,2.60240450861794e-05,0.000124761495428982,-1.14267902984928,-81.8830879071843,2241,-0.731980326646368,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor antagonist","2585","adrenergic receptor antagonist","ADRB1","cardiology","myocardial infarction, hypertension","Launched"
