"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"11","MF","GO:0042826","histone deacetylase binding","48/244","112/19330",3.53285990884851e-62,8.15783433734541e-60,3.77539033737358e-60,"MAPK8/TOP2A/TOP2B/TP53/TOP2A/TOP2B/HIF1A/MAPK8/HDAC1/HDAC10/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC9/CCND1/HDAC1/HDAC10/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC9/HDAC1/HSP90AA1/HSP90AB1/HDAC1/HDAC10/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC9/HDAC1/HDAC10/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC9/TOP2A/TOP2B/RARA/TOP2A",48
"12","MF","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","45/244","147/19330",2.63203091629433e-50,5.37642930632277e-48,2.48817497552521e-48,"FAAH/HDAC1/HDAC10/HDAC11/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC7/HDAC8/HDAC9/HDAC1/HDAC10/HDAC11/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC7/HDAC8/HDAC9/HDAC1/HDAC1/HDAC10/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC7/HDAC8/HDAC9/HDAC1/HDAC10/HDAC11/HDAC2/HDAC3/HDAC4/HDAC5/HDAC6/HDAC7/HDAC8/HDAC9",45
"13","MF","GO:0070491","repressing transcription factor binding","28/244","74/19330",1.65557433596428e-34,2.836372676873e-32,1.31265401510241e-32,"STAT3/STAT3/HDAC1/HDAC2/HDAC4/HDAC5/HDAC7/HDAC9/HDAC1/HDAC2/HDAC4/HDAC5/HDAC7/HDAC9/HDAC1/HDAC1/HDAC2/HDAC4/HDAC5/HDAC7/HDAC9/PPARG/HDAC1/HDAC2/HDAC4/HDAC5/HDAC7/HDAC9",28
"14","MF","GO:0004674","protein serine/threonine kinase activity","50/244","454/19330",1.37167130918599e-32,2.20755949184448e-30,1.02164354288653e-30,"CDKN1A/MAPK8/IKBKB/TOP1/AKT1/CHEK1/GSK3B/MAPK11/MAPK12/MAPK14/MAPK8/MTOR/PIK3CA/PIK3CG/PIM1/PLK1/PRKCA/PRKDC/ROCK1/RPS6KB1/SGK1/TOP1/ATM/ATR/EGFR/EGFR/EGFR/CCND1/CCNE1/CDK1/CDK2/CDK4/CDK5/CSNK1G3/RPS6KA1/ATM/ATR/MTOR/MYLK/PIK3CA/PIK3CG/PIK3R4/PLK1/PLK2/PLK3/PRKDC/MAPK14/MAP2K1/MAP2K2/MAPK3",50
"15","MF","GO:0005080","protein kinase C binding","22/244","49/19330",2.36322693027353e-29,3.58602806476648e-27,1.65958943825224e-27,"TOP2A/TOP2B/TOP2A/TOP2B/AKT1/ABL1/HDAC5/HDAC7/HDAC9/SRC/HDAC5/HDAC7/HDAC9/HDAC5/HDAC7/HDAC9/HDAC5/HDAC7/HDAC9/TOP2A/TOP2B/TOP2A",22
"16","MF","GO:0051059","NF-kappaB binding","16/244","28/19330",6.72851683613343e-24,7.94114509260103e-22,3.67510802628574e-22,"GSK3B/NPM1/HDAC1/HDAC2/HDAC3/HDAC1/HDAC2/HDAC3/HDAC1/HDAC1/HDAC2/HDAC3/NPM1/HDAC1/HDAC2/HDAC3",16
"17","MF","GO:0001085","RNA polymerase II transcription factor binding","25/244","140/19330",8.06136638801021e-22,7.92850312717079e-20,3.66925741052707e-20,"RB1/TP53/AR/GSK3B/STAT3/STAT3/HDAC1/HDAC2/HDAC4/HDAC5/HDAC1/HDAC2/HDAC4/HDAC5/HDAC1/HDAC1/HDAC2/HDAC4/HDAC5/ESR1/PPARG/HDAC1/HDAC2/HDAC4/HDAC5",25
"18","MF","GO:0035004","phosphatidylinositol 3-kinase activity","19/244","79/19330",1.86054329193412e-19,1.4116207747803e-17,6.5328850927311e-18,"LCK/PIK3CA/PIK3CB/PIK3CD/PIK3CG/ATM/EGFR/EGFR/EGFR/SRC/ATM/PIK3C2B/PIK3C3/PIK3CA/PIK3CD/PIK3CG/PIK3R1/PIK3R4/ESR1",19
"19","MF","GO:1990841","promoter-specific chromatin binding","15/244","46/19330",7.71937195083335e-18,4.71236602653746e-16,2.18085099881378e-16,"TP53/HDAC1/HDAC2/HDAC4/HDAC1/HDAC2/HDAC4/HDAC1/HDAC1/HDAC2/HDAC4/HDAC1/HDAC2/HDAC4/POLR2A",15
"20","MF","GO:0033613","activating transcription factor binding","17/244","76/19330",5.90499107346022e-17,3.2668132907445e-15,1.5118590083914e-15,"RB1/NPM1/HDAC1/HDAC4/HDAC7/HDAC1/HDAC4/HDAC7/HDAC1/HDAC1/HDAC4/HDAC7/NPM1/PPARG/HDAC1/HDAC4/HDAC7",17
"21","MF","GO:0052742","phosphatidylinositol kinase activity","15/244","54/19330",1.19379076130138e-16,6.34022273327164e-15,2.9342120290934e-15,"PIK3CA/PIK3CB/PIK3CD/PIK3CG/ATM/ATM/PI4KA/PI4KB/PIK3C2B/PIK3C3/PIK3CA/PIK3CD/PIK3CG/PIK3R1/PIK3R4",15
"22","MF","GO:0031072","heat shock protein binding","19/244","115/19330",3.417064095963e-16,1.69607732837939e-14,7.84933070740147e-15,"APAF1/BAX/HIF1A/MAPT/HDAC2/HDAC6/HDAC8/CDK1/CDK5/HDAC2/HDAC6/HDAC8/HSP90AB1/HDAC2/HDAC6/HDAC8/HDAC2/HDAC6/HDAC8",19
"23","MF","GO:0003714","transcription corepressor activity","24/244","238/19330",4.21228191497556e-15,1.58662618797413e-13,7.34279826164087e-14,"HDAC1/HDAC3/HDAC4/HDAC7/HDAC9/CCND1/HDAC1/HDAC3/HDAC4/HDAC7/HDAC9/HDAC1/HDAC1/HDAC3/HDAC4/HDAC7/HDAC9/NR1H4/HDAC1/HDAC3/HDAC4/HDAC7/HDAC9/RARA",24
"24","MF","GO:0016303","1-phosphatidylinositol-3-kinase activity","13/244","46/19330",1.05472373695515e-14,3.78489038308702e-13,1.75162156884088e-13,"PIK3CA/PIK3CB/PIK3CD/PIK3CG/ATM/ATM/PIK3C2B/PIK3C3/PIK3CA/PIK3CD/PIK3CG/PIK3R1/PIK3R4",13
"25","MF","GO:0001103","RNA polymerase II repressing transcription factor binding","12/244","38/19330",2.52775983085799e-14,8.44335374948854e-13,3.9075267825577e-13,"STAT3/STAT3/HDAC1/HDAC2/HDAC1/HDAC2/HDAC1/HDAC1/HDAC2/PPARG/HDAC1/HDAC2",12
"26","MF","GO:0031625","ubiquitin protein ligase binding","25/244","285/19330",2.81099593353434e-14,9.15901803865083e-13,4.23873135602368e-13,"CASP8/CDKN1A/RB1/TP53/KCNH2/HIF1A/GSK3B/KCNH2/KCNH2/BCL2/KCNH2/EGFR/EGFR/EGFR/HDAC6/NGFR/SRC/HDAC6/HSP90AA1/HSP90AB1/HDAC6/NAE1/NEDD8/HDAC6/POLR2A",25
"27","MF","GO:0044389","ubiquitin-like protein ligase binding","25/244","300/19330",9.07684615933546e-14,2.70826572765341e-12,1.25336698888517e-12,"CASP8/CDKN1A/RB1/TP53/KCNH2/HIF1A/GSK3B/KCNH2/KCNH2/BCL2/KCNH2/EGFR/EGFR/EGFR/HDAC6/NGFR/SRC/HDAC6/HSP90AA1/HSP90AB1/HDAC6/NAE1/NEDD8/HDAC6/POLR2A",25
"28","MF","GO:0046934","phosphatidylinositol-4,5-bisphosphate 3-kinase activity","14/244","68/19330",1.20746867601437e-13,3.48525333603931e-12,1.61295157808556e-12,"LCK/PIK3CA/PIK3CB/PIK3CD/PIK3CG/EGFR/EGFR/EGFR/SRC/PIK3CA/PIK3CD/PIK3CG/PIK3R1/ESR1",14
"29","MF","GO:0052813","phosphatidylinositol bisphosphate kinase activity","14/244","71/19330",2.28085762522003e-13,6.14905322210334e-12,2.84574007741852e-12,"LCK/PIK3CA/PIK3CB/PIK3CD/PIK3CG/EGFR/EGFR/EGFR/SRC/PIK3CA/PIK3CD/PIK3CG/PIK3R1/ESR1",14
"30","MF","GO:0019903","protein phosphatase binding","17/244","132/19330",8.88054490141026e-13,2.18354509126805e-11,1.01052984136418e-11,"TP53/AKT1/LCK/MAPK14/RPS6KB1/STAT3/STAT3/BCL2/MAPT/EGFR/EGFR/EGFR/SPHK1/PIK3R1/HSP90B1/MAPK14/PPARG",17
"31","MF","GO:0051879","Hsp90 protein binding","11/244","38/19330",9.21977736269564e-13,2.25650864392979e-11,1.04429687809335e-11,"HIF1A/MAPT/HDAC6/HDAC8/CDK5/HDAC6/HDAC8/HDAC6/HDAC8/HDAC6/HDAC8",11
"32","MF","GO:0015085","calcium ion transmembrane transporter activity","17/244","139/19330",2.09170912281513e-12,4.80911997890526e-11,2.22562807098352e-11,"CATSPER1/CATSPER2/CATSPER3/CATSPER4/PDE2A/ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2/CNR1/TRPV1/CNR1/CDK5/OPRM1/CACNA1G/CHRNA7",17
"33","MF","GO:0097110","scaffold protein binding","12/244","58/19330",6.6631635881724e-12,1.37163030297611e-10,6.34781190468484e-11,"CASP8/KCNH2/IKBKB/KCNH2/KCNH2/KCNH2/SRC/CACNA1G/HSP90AA1/MAP2K1/MAP2K2/MAPK3",12
"34","MF","GO:0016307","phosphatidylinositol phosphate kinase activity","8/244","16/19330",6.77955021835086e-12,1.39020043280546e-10,6.43375320457194e-11,"PIK3CA/PIK3CB/PIK3CD/PIK3CG/PIK3C2B/PIK3CA/PIK3CD/PIK3CG",8
"35","MF","GO:0019902","phosphatase binding","18/244","177/19330",1.10441404037e-11,2.20509134150567e-10,1.02050129966915e-10,"TP53/AKT1/LCK/MAPK14/RPS6KB1/STAT3/STAT3/BCL2/MAPT/EGFR/EGFR/EGFR/SPHK1/PIK3R1/HSP90B1/MAPK14/MAPK3/PPARG",18
"36","MF","GO:0030235","nitric-oxide synthase regulator activity","7/244","11/19330",1.48127879932688e-11,2.89230577324451e-10,1.33853947230196e-10,"AKT1/EGFR/EGFR/EGFR/HSP90AA1/HSP90AB1/ESR1",7
"37","MF","GO:0004707","MAP kinase activity","7/244","14/19330",1.49149213321238e-10,2.32979844690911e-09,1.07821490125415e-09,"MAPK8/MAPK11/MAPK12/MAPK14/MAPK8/MAPK14/MAPK3",7
"38","MF","GO:0042623","ATPase activity, coupled","23/244","357/19330",1.75521162801209e-10,2.70200839315137e-09,1.25047113696666e-09,"ABCB1/ABCC1/ABCC2/ABCC3/ABCG2/TOP2A/TOP2B/TOP2A/TOP2B/ABCB1/ABCC2/ABCG2/ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2/HSP90AA1/HSP90AB1/TOP2A/TOP2B/CHD1/TOP2A",23
"39","MF","GO:0051434","BH3 domain binding","5/244","5/19330",3.07684183068113e-10,4.50168235888361e-09,2.08334802802391e-09,"BAX/MCL1/BCL2/BCL2L1/MCL1",5
"40","MF","GO:0019789","SUMO transferase activity","8/244","24/19330",3.55059534866077e-10,5.1103555275711e-09,2.36503783743343e-09,"HDAC4/HDAC7/HDAC4/HDAC7/HDAC4/HDAC7/HDAC4/HDAC7",8
"41","MF","GO:0004879","nuclear receptor activity","10/244","50/19330",5.63565696389136e-10,7.81487575332297e-09,3.61667143347157e-09,"AR/RARG/STAT3/STAT3/ESR1/ESR2/NR1H4/PPARG/RARA/RARG",10
"42","MF","GO:0098531","transcription factor activity, direct ligand regulated sequence-specific DNA binding","10/244","50/19330",5.63565696389136e-10,7.81487575332297e-09,3.61667143347157e-09,"AR/RARG/STAT3/STAT3/ESR1/ESR2/NR1H4/PPARG/RARA/RARG",10
"43","MF","GO:0000155","phosphorelay sensor kinase activity","5/244","6/19330",1.82707883197834e-09,2.30489683530569e-08,1.06669060449292e-08,"KCNH2/KCNH2/KCNH2/KCNH1/KCNH2",5
"44","MF","GO:0008559","xenobiotic transmembrane transporting ATPase activity","5/244","6/19330",1.82707883197834e-09,2.30489683530569e-08,1.06669060449292e-08,"ABCB1/ABCC1/ABCG2/ABCB1/ABCG2",5
"45","MF","GO:0042626","ATPase activity, coupled to transmembrane movement of substances","13/244","116/19330",2.61166055243738e-09,3.18131403531993e-08,1.47229053354449e-08,"ABCB1/ABCC1/ABCC2/ABCC3/ABCG2/ABCB1/ABCC2/ABCG2/ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2",13
"46","MF","GO:0004712","protein serine/threonine/tyrosine kinase activity","9/244","43/19330",2.7243798031142e-09,3.31102543119897e-08,1.53232008678108e-08,"AKT1/MAPK14/RPS6KB1/SGK1/RPS6KA1/MAPK14/MAP2K1/MAP2K2/MAPK3",9
"47","MF","GO:0000980","RNA polymerase II distal enhancer sequence-specific DNA binding","12/244","100/19330",4.91753046030597e-09,5.70240268006223e-08,2.63903323944253e-08,"KMT2A/TP53/HDAC1/HDAC2/HDAC1/HDAC2/HDAC1/HDAC1/HDAC2/NR1H4/HDAC1/HDAC2",12
"48","MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity","13/244","124/19330",5.95620453022965e-09,6.7305111191595e-08,3.11483484391629e-08,"ABCB1/ABCC1/ABCC2/ABCC3/ABCG2/ABCB1/ABCC2/ABCG2/ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2",13
"49","MF","GO:0004673","protein histidine kinase activity","5/244","7/19330",6.32888697849844e-09,7.06149553420278e-08,3.26801218372266e-08,"KCNH2/KCNH2/KCNH2/KCNH1/KCNH2",5
"50","MF","GO:0015399","primary active transmembrane transporter activity","13/244","125/19330",6.57385160786774e-09,7.31488505409274e-08,3.38527913294286e-08,"ABCB1/ABCC1/ABCC2/ABCC3/ABCG2/ABCB1/ABCC2/ABCG2/ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2",13
"51","MF","GO:0002039","p53 binding","10/244","64/19330",7.11952013043615e-09,7.87745237765549e-08,3.64563147030009e-08,"TP53/HIF1A/GSK3B/HDAC1/CDK5/HDAC1/PLK3/HDAC1/HDAC1/HDAC1",10
"52","MF","GO:0016887","ATPase activity","23/244","444/19330",1.16012242428264e-08,1.24221979745264e-07,5.74890887245324e-08,"ABCB1/ABCC1/ABCC2/ABCC3/ABCG2/TOP2A/TOP2B/TOP2A/TOP2B/ABCB1/ABCC2/ABCG2/ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2/HSP90AA1/HSP90AB1/TOP2A/TOP2B/CHD1/TOP2A",23
"53","MF","GO:0043492","ATPase activity, coupled to movement of substances","13/244","132/19330",1.27920261099542e-08,1.36697083842992e-07,6.32624821915559e-08,"ABCB1/ABCC1/ABCC2/ABCC3/ABCG2/ABCB1/ABCC2/ABCG2/ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2",13
"54","MF","GO:0008022","protein C-terminus binding","15/244","187/19330",1.60226098053097e-08,1.68341208843746e-07,7.79071683695501e-08,"TOP2A/TOP2B/TOP2A/TOP2B/LCK/JAK2/ABL1/SRC/OPRM1/MAP2K1/PPARG/POLR2A/TOP2A/TOP2B/TOP2A",15
"55","MF","GO:0042910","xenobiotic transmembrane transporter activity","5/244","8/19330",1.67031826654575e-08,1.73262896750478e-07,8.01848921131647e-08,"ABCB1/ABCC1/ABCG2/ABCB1/ABCG2",5
"56","MF","GO:0031492","nucleosomal DNA binding","9/244","55/19330",2.69271477858924e-08,2.67809142117742e-07,1.23940252473997e-07,"HDAC1/HDAC2/HDAC1/HDAC2/HDAC1/HDAC1/HDAC2/HDAC1/HDAC2",9
"57","MF","GO:0022843","voltage-gated cation channel activity","13/244","143/19330",3.362246657208e-08,3.29462951963685e-07,1.5247321702429e-07,"KCNH2/CATSPER1/CATSPER3/CATSPER4/KCNH2/CNR1/KCNH2/KCNH1/KCNH2/CNR1/CDK5/OPRM1/CACNA1G",13
"58","MF","GO:0001158","enhancer sequence-specific DNA binding","12/244","119/19330",3.59596112110164e-08,3.47871575850106e-07,1.60992603159281e-07,"KMT2A/TP53/HDAC1/HDAC2/HDAC1/HDAC2/HDAC1/HDAC1/HDAC2/NR1H4/HDAC1/HDAC2",12
"59","MF","GO:0031490","chromatin DNA binding","12/244","119/19330",3.59596112110164e-08,3.47871575850106e-07,1.60992603159281e-07,"STAT3/STAT3/HDAC1/HDAC2/HDAC1/HDAC2/HDAC1/HDAC1/HDAC2/HDAC1/HDAC2/RARA",12
"60","MF","GO:0071889","14-3-3 protein binding","7/244","28/19330",4.42537399775014e-08,4.16722718121471e-07,1.92856444284184e-07,"AKT1/KCNH1/HDAC7/HDAC7/PI4KB/HDAC7/HDAC7",7
"61","MF","GO:0005262","calcium channel activity","12/244","123/19330",5.21395796202261e-08,4.82427364743939e-07,2.23264108588351e-07,"CATSPER1/CATSPER2/CATSPER3/CATSPER4/PDE2A/CNR1/TRPV1/CNR1/CDK5/OPRM1/CACNA1G/CHRNA7",12
"62","MF","GO:0046873","metal ion transmembrane transporter activity","22/244","444/19330",5.38502522881002e-08,4.97389025916696e-07,2.30188263785289e-07,"KCNH2/CATSPER1/CATSPER2/CATSPER3/CATSPER4/PDE2A/ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2/KCNH2/CNR1/TRPV1/KCNH2/KCNH1/KCNH2/CNR1/CDK5/OPRM1/CACNA1G/CHRNA7",22
"63","MF","GO:0030332","cyclin binding","7/244","29/19330",5.7710135911768e-08,5.30274276517993e-07,2.45407334463628e-07,"HDAC3/CDK1/CDK2/CDK4/HDAC3/HDAC3/HDAC3",7
"64","MF","GO:0005388","calcium-transporting ATPase activity","5/244","10/19330",7.36243576235728e-08,6.53877865115042e-07,3.02610235963814e-07,"ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2",5
"65","MF","GO:0030955","potassium ion binding","5/244","10/19330",7.36243576235728e-08,6.53877865115042e-07,3.02610235963814e-07,"HDAC4/HDAC4/PKM/HDAC4/HDAC4",5
"66","MF","GO:0051400","BH domain binding","5/244","10/19330",7.36243576235728e-08,6.53877865115042e-07,3.02610235963814e-07,"BAX/MCL1/BCL2/BCL2L1/MCL1",5
"67","MF","GO:0070513","death domain binding","5/244","10/19330",7.36243576235728e-08,6.53877865115042e-07,3.02610235963814e-07,"BAX/MCL1/BCL2/BCL2L1/MCL1",5
"68","MF","GO:0048156","tau protein binding","6/244","19/19330",8.99520773212711e-08,7.89645425873175e-07,3.65442541183416e-07,"HDAC6/HDAC6/HSP90AA1/HSP90AB1/HDAC6/HDAC6",6
"69","MF","GO:0001047","core promoter binding","8/244","47/19330",1.18178039633975e-07,1.01725051620104e-06,4.7077663148568e-07,"TP53/NPM1/HDAC1/HDAC1/HDAC1/HDAC1/NPM1/HDAC1",8
"70","MF","GO:0101020","estrogen 16-alpha-hydroxylase activity","4/244","5/19330",1.22650607475527e-07,1.04223580208404e-06,4.82339652135335e-07,"CYP3A5/CYP3A5/CYP2C8/CYP3A5",4
"71","MF","GO:0035326","enhancer binding","12/244","133/19330",1.24423634456443e-07,1.04891098825106e-06,4.85428882967076e-07,"KMT2A/TP53/HDAC1/HDAC2/HDAC1/HDAC2/HDAC1/HDAC1/HDAC2/NR1H4/HDAC1/HDAC2",12
"72","MF","GO:0043560","insulin receptor substrate binding","5/244","11/19330",1.33588654468882e-07,1.11205226314143e-06,5.14650236239629e-07,"PIK3CA/PIK3CB/JAK2/PIK3CA/PIK3R1",5
"73","MF","GO:0005245","voltage-gated calcium channel activity","8/244","48/19330",1.40279747019608e-07,1.16410271315803e-06,5.38738831070371e-07,"CATSPER1/CATSPER3/CATSPER4/CNR1/CNR1/CDK5/OPRM1/CACNA1G",8
"74","MF","GO:0005244","voltage-gated ion channel activity","14/244","199/19330",2.48961292688356e-07,2.00035313989086e-06,9.25749850190798e-07,"KCNH2/CATSPER1/CATSPER2/CATSPER3/CATSPER4/KCNH2/CNR1/KCNH2/KCNH1/KCNH2/CNR1/CDK5/OPRM1/CACNA1G",14
"75","MF","GO:0022832","voltage-gated channel activity","14/244","199/19330",2.48961292688356e-07,2.00035313989086e-06,9.25749850190798e-07,"KCNH2/CATSPER1/CATSPER2/CATSPER3/CATSPER4/KCNH2/CNR1/KCNH2/KCNH1/KCNH2/CNR1/CDK5/OPRM1/CACNA1G",14
"76","MF","GO:0004693","cyclin-dependent protein serine/threonine kinase activity","7/244","36/19330",2.86273778729416e-07,2.26925378930139e-06,1.05019524482826e-06,"CDKN1A/CCND1/CCNE1/CDK1/CDK2/CDK4/CDK5",7
"77","MF","GO:0097472","cyclin-dependent protein kinase activity","7/244","37/19330",3.49296262604506e-07,2.71215270569083e-06,1.25516585592724e-06,"CDKN1A/CCND1/CCNE1/CDK1/CDK2/CDK4/CDK5",7
"78","MF","GO:0003707","steroid hormone receptor activity","8/244","54/19330",3.62369374394209e-07,2.76963158232611e-06,1.28176668973659e-06,"AR/RARG/ESR1/ESR2/NR1H4/PPARG/RARA/RARG",8
"79","MF","GO:0055131","C3HC4-type RING finger domain binding","4/244","6/19330",3.64297664762623e-07,2.76963158232611e-06,1.28176668973659e-06,"KCNH2/KCNH2/KCNH2/KCNH2",4
"80","MF","GO:0008553","proton-exporting ATPase activity, phosphorylative mechanism","5/244","13/19330",3.64521272085474e-07,2.76963158232611e-06,1.28176668973659e-06,"ATP2A1/ATP2A2/ATP2A3/ATP2C1/ATP2C2",5
"81","MF","GO:0016775","phosphotransferase activity, nitrogenous group as acceptor","5/244","13/19330",3.64521272085474e-07,2.76963158232611e-06,1.28176668973659e-06,"KCNH2/KCNH2/KCNH2/KCNH1/KCNH2",5
"82","MF","GO:0035257","nuclear hormone receptor binding","12/244","152/19330",5.34101797064977e-07,3.97551886493618e-06,1.83984313582059e-06,"RB1/HIF1A/RARG/STAT3/STAT3/CCNE1/SRC/ESR1/NR1H4/PPARG/UBA3/RARG",12
