"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase"
"13","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"CASP2","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"14","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"CASP6","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"15","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"CASP8","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"16","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"CASP9","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"17","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"CDKN1A","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"18","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"CYCS","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"19","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"CYP2E1","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"20","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"CYP3A5","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"21","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"DCK","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"22","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"FAS","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"23","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"H2AFX","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"24","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"KMT2A","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"25","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"LMNB1","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"26","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"MAPK8","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"27","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"MCL1","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"28","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"RB1","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"29","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"TOP2A","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"30","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"TOP2B","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"31","etoposide","HA1E","trt_cp","down",-0.787391159517656,9.26943411932477e-06,8.53279952207751e-05,-2.04437443329164,-99.5983935742972,2241,-1.84223150810595,55,15,"TP53","Topoisomerase inhibitor",73707602,"topoisomerase inhibitor","TOP2A, TOP2B","oncology","non-small cell lung cancer (NSCLC)","Launched"
"32","pyrvinium-pamoate","HA1E","trt_cp","down",-0.664047143091057,1.46222059347095e-05,8.53279952207751e-05,-1.72412527804774,-99.2414100847836,2241,-1.67081578479954,55,15,"AR","AKT inhibitor",73707397,"androgen receptor antagonist","AR","infectious disease","pinworm","Launched"
"33","irinotecan","HA1E","trt_cp","down",-0.663522286764965,1.46222059347095e-05,8.53279952207751e-05,-1.72276254639748,-99.0629183400268,2241,-1.44889608314787,55,15,"ABCB1","Topoisomerase inhibitor",60838,"topoisomerase inhibitor","TOP1, TOP1MT","oncology","colorectal cancer","Launched"
"34","irinotecan","HA1E","trt_cp","down",-0.663522286764965,1.46222059347095e-05,8.53279952207751e-05,-1.72276254639748,-99.0629183400268,2241,-1.44889608314787,55,15,"ABCC2","Topoisomerase inhibitor",60838,"topoisomerase inhibitor","TOP1, TOP1MT","oncology","colorectal cancer","Launched"
"35","irinotecan","HA1E","trt_cp","down",-0.663522286764965,1.46222059347095e-05,8.53279952207751e-05,-1.72276254639748,-99.0629183400268,2241,-1.44889608314787,55,15,"ABCG2","Topoisomerase inhibitor",60838,"topoisomerase inhibitor","TOP1, TOP1MT","oncology","colorectal cancer","Launched"
"36","irinotecan","HA1E","trt_cp","down",-0.663522286764965,1.46222059347095e-05,8.53279952207751e-05,-1.72276254639748,-99.0629183400268,2241,-1.44889608314787,55,15,"CES2","Topoisomerase inhibitor",60838,"topoisomerase inhibitor","TOP1, TOP1MT","oncology","colorectal cancer","Launched"
"37","irinotecan","HA1E","trt_cp","down",-0.663522286764965,1.46222059347095e-05,8.53279952207751e-05,-1.72276254639748,-99.0629183400268,2241,-1.44889608314787,55,15,"CES5A","Topoisomerase inhibitor",60838,"topoisomerase inhibitor","TOP1, TOP1MT","oncology","colorectal cancer","Launched"
"38","irinotecan","HA1E","trt_cp","down",-0.663522286764965,1.46222059347095e-05,8.53279952207751e-05,-1.72276254639748,-99.0629183400268,2241,-1.44889608314787,55,15,"CYP3A5","Topoisomerase inhibitor",60838,"topoisomerase inhibitor","TOP1, TOP1MT","oncology","colorectal cancer","Launched"
"39","irinotecan","HA1E","trt_cp","down",-0.663522286764965,1.46222059347095e-05,8.53279952207751e-05,-1.72276254639748,-99.0629183400268,2241,-1.44889608314787,55,15,"TOP1","Topoisomerase inhibitor",60838,"topoisomerase inhibitor","TOP1, TOP1MT","oncology","colorectal cancer","Launched"
"40","irinotecan","HA1E","trt_cp","down",-0.663522286764965,1.46222059347095e-05,8.53279952207751e-05,-1.72276254639748,-99.0629183400268,2241,-1.44889608314787,55,15,"TOP1MT","Topoisomerase inhibitor",60838,"topoisomerase inhibitor","TOP1, TOP1MT","oncology","colorectal cancer","Launched"
"41","chlorambucil","HA1E","trt_cp","down",-0.657765612112163,1.48833167549722e-05,8.53279952207751e-05,-1.70781597462218,-99.1521642124052,2241,-1.05770758633459,55,15,NA,"DNA inhibitor",2708,"DNA inhibitor","","hematologic malignancy","chronic lymphocytic leukemia (CLL), Hodgkin's lymphoma","Launched"
"42","perhexiline","HA1E","trt_cp","down",-0.65749968637404,1.49268352250159e-05,8.53279952207751e-05,-1.70712552772853,-99.2414100847836,2241,-1.66982383269302,55,15,"CPT1A","Carnitine palmitoyltransferase inhibitor",5284439,"carnitine palmitoyltransferase inhibitor","CPT1A","cardiology","angina pectoris","Launched"
"43","perhexiline","HA1E","trt_cp","down",-0.65749968637404,1.49268352250159e-05,8.53279952207751e-05,-1.70712552772853,-99.2414100847836,2241,-1.66982383269302,55,15,"CPT2","Carnitine palmitoyltransferase inhibitor",5284439,"carnitine palmitoyltransferase inhibitor","CPT1A","cardiology","angina pectoris","Launched"
"44","perhexiline","HA1E","trt_cp","down",-0.65749968637404,1.49268352250159e-05,8.53279952207751e-05,-1.70712552772853,-99.2414100847836,2241,-1.66982383269302,55,15,"KCNH2","Carnitine palmitoyltransferase inhibitor",5284439,"carnitine palmitoyltransferase inhibitor","CPT1A","cardiology","angina pectoris","Launched"
"45","methylene-blue","HA1E","trt_cp","down",-0.625852609071257,1.62759077963731e-05,8.53279952207751e-05,-1.62495737668421,-97.7688531905399,2241,-1.45285550127245,55,15,"ACHE","Guanylyl cyclase inhibitor; Monoamine oxidase inhibitor; Nitric oxide production inhibitor; Tau aggregation inhibitor",4139,"guanylyl cyclase inhibitor, nitric oxide production inhibitor","ACHE","hematology","methemoglobinemia","Launched"
"46","methylene-blue","HA1E","trt_cp","down",-0.625852609071257,1.62759077963731e-05,8.53279952207751e-05,-1.62495737668421,-97.7688531905399,2241,-1.45285550127245,55,15,"MAPT","Guanylyl cyclase inhibitor; Monoamine oxidase inhibitor; Nitric oxide production inhibitor; Tau aggregation inhibitor",4139,"guanylyl cyclase inhibitor, nitric oxide production inhibitor","ACHE","hematology","methemoglobinemia","Launched"
"47","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"AOX1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"48","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"BGLAP","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"49","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"CDC25A","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"50","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"F10","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"51","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"F2","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"52","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"F7","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"53","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"F9","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"54","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"GGCX","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"55","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"NQO1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"56","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"NQO2","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"57","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"PKM","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"58","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"PROC","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"59","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"PROS1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"60","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"PROZ","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"61","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"RP11-196G11.1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"62","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"VKORC1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"63","menadione","HA1E","trt_cp","down",-0.618708462919558,1.65805370866795e-05,8.53279952207751e-05,-1.60640838795899,-94.243641231593,2241,-1.3104449780664,55,15,"VKORC1L1","Mitochondrial DNA polymerase inhibitor; Phosphatase inhibitor",4055,"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1","gastroenterology, neurology/psychiatry, dermatology, rheumatology","ulcerative colitis, diarrhea, headache, varicose veins, rheumatoid arthritis","Launched"
"64","penfluridol","HA1E","trt_cp","down",-0.576715835996143,1.84083128285182e-05,8.53279952207751e-05,-1.49737915664075,-94.020526550647,2241,-1.32983142025332,55,15,"CACNA1G","T-type calcium channel blocker",33630,"T-type calcium channel blocker","CACNA1G","neurology/psychiatry","schizophrenia","Launched"
"65","penfluridol","HA1E","trt_cp","down",-0.576715835996143,1.84083128285182e-05,8.53279952207751e-05,-1.49737915664075,-94.020526550647,2241,-1.32983142025332,55,15,"DRD1","T-type calcium channel blocker",33630,"T-type calcium channel blocker","CACNA1G","neurology/psychiatry","schizophrenia","Launched"
"66","panobinostat","NKDBA","trt_cp","down",-0.570824506963287,1.86694236487809e-05,8.53279952207751e-05,-1.33892585466801,NA,229,-1.3248927209819,55,15,"HDAC1","HDAC inhibitor",6918837,"HDAC inhibitor","HDAC1, HDAC2, HDAC3, HDAC4, HDAC6, HDAC7, HDAC8, HDAC9","hematologic malignancy","multiple myeloma","Launched"
"67","panobinostat","NKDBA","trt_cp","down",-0.570824506963287,1.86694236487809e-05,8.53279952207751e-05,-1.33892585466801,NA,229,-1.3248927209819,55,15,"HDAC10","HDAC inhibitor",6918837,"HDAC inhibitor","HDAC1, HDAC2, HDAC3, HDAC4, HDAC6, HDAC7, HDAC8, HDAC9","hematologic malignancy","multiple myeloma","Launched"
"68","panobinostat","NKDBA","trt_cp","down",-0.570824506963287,1.86694236487809e-05,8.53279952207751e-05,-1.33892585466801,NA,229,-1.3248927209819,55,15,"HDAC11","HDAC inhibitor",6918837,"HDAC inhibitor","HDAC1, HDAC2, HDAC3, HDAC4, HDAC6, HDAC7, HDAC8, HDAC9","hematologic malignancy","multiple myeloma","Launched"
"69","panobinostat","NKDBA","trt_cp","down",-0.570824506963287,1.86694236487809e-05,8.53279952207751e-05,-1.33892585466801,NA,229,-1.3248927209819,55,15,"HDAC2","HDAC inhibitor",6918837,"HDAC inhibitor","HDAC1, HDAC2, HDAC3, HDAC4, HDAC6, HDAC7, HDAC8, HDAC9","hematologic malignancy","multiple myeloma","Launched"
"70","panobinostat","NKDBA","trt_cp","down",-0.570824506963287,1.86694236487809e-05,8.53279952207751e-05,-1.33892585466801,NA,229,-1.3248927209819,55,15,"HDAC3","HDAC inhibitor",6918837,"HDAC inhibitor","HDAC1, HDAC2, HDAC3, HDAC4, HDAC6, HDAC7, HDAC8, HDAC9","hematologic malignancy","multiple myeloma","Launched"
"71","panobinostat","NKDBA","trt_cp","down",-0.570824506963287,1.86694236487809e-05,8.53279952207751e-05,-1.33892585466801,NA,229,-1.3248927209819,55,15,"HDAC4","HDAC inhibitor",6918837,"HDAC inhibitor","HDAC1, HDAC2, HDAC3, HDAC4, HDAC6, HDAC7, HDAC8, HDAC9","hematologic malignancy","multiple myeloma","Launched"
