"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000154",16664.604464019,-0.172145351911461,0.0856985290617576,0.0156732305527837,0.141710430011013
"ENSMUSG00000000157",0,NA,NA,NA,NA
"ENSMUSG00000000159",2774.57928398132,0.283535997576301,0.0892239526628943,0.000246474255512948,0.00644126789369799
"ENSMUSG00000000167",116.243344336608,-0.0431660287396515,0.128364076211066,0.481862532760579,0.815600251161906
"ENSMUSG00000000168",8090.81802726185,-0.102200373997256,0.0755938426021897,0.109493556765541,0.432728282357913
"ENSMUSG00000000171",9106.96324048706,-0.158327136075181,0.0781877719847438,0.0167876702891364,0.1472728837613
"ENSMUSG00000000182",0.152573003807229,0.00232105411954603,0.138994050286211,0.842187887214854,NA
"ENSMUSG00000000183",0.152573003807229,0.00232105411954603,0.138994050286211,0.842187887214854,NA
"ENSMUSG00000000184",1094.82035292562,0.0530962519887062,0.136187593688761,0.360461763842696,0.734425024744069
"ENSMUSG00000000194",2313.7629167131,0.176880898403064,0.0884088950907275,0.0151559117602959,0.138690138900079
"ENSMUSG00000000197",9.33184550049493,-0.0279404633304618,0.140822362911217,0.263216766211583,0.645540392516686
"ENSMUSG00000000202",0.685937339400237,-0.00311451012133903,0.138946742886381,0.602016668869632,NA
"ENSMUSG00000000204",8.60232804078201,-0.0101971405927375,0.137364101549459,0.671315376616127,0.903793636293602
"ENSMUSG00000000214",0,NA,NA,NA,NA
"ENSMUSG00000000215",0,NA,NA,NA,NA
"ENSMUSG00000000216",1578.11969487713,-0.148769995752318,0.144768690406858,0.0855851561475002,0.381532177590746
"ENSMUSG00000000223",3.61119711552716,0.00992154466083556,0.138486692115333,0.556260027529302,NA
"ENSMUSG00000000244",14.6202936315954,0.000267149261139463,0.136768984524588,0.993826499873463,0.998742795248113
"ENSMUSG00000000247",3.66455282961923,0.00785663849714797,0.138503494639017,0.604943331613368,NA
"ENSMUSG00000000248",0.641702228196254,0.00254441965003793,0.138927556902184,0.677173892506896,NA
"ENSMUSG00000000253",2382.86135085879,-0.086711638820597,0.105224471298627,0.244123970945039,0.623382880618897
"ENSMUSG00000000263",0,NA,NA,NA,NA
"ENSMUSG00000000266",1623.85942252627,0.0978701350752992,0.107205421537186,0.199469203717504,0.572992488975599
"ENSMUSG00000000275",4228.82665903193,0.0576936807865749,0.0755150999919569,0.365239790825554,0.738519682214379
"ENSMUSG00000000276",385.968514734082,-0.0266386868887478,0.116111287228655,0.685039341616235,0.909744372106712
"ENSMUSG00000000278",6270.80170905593,0.0560403466507212,0.0952879257728858,0.419528844782511,0.776715658707875
"ENSMUSG00000000282",1570.51497956884,-0.191431349343399,0.15585856970712,0.0434430400007881,0.263965106193681
"ENSMUSG00000000290",196.659798341043,0.778125023603738,0.306029946375892,0.00044980940264211,0.0104945477922063
"ENSMUSG00000000295",174.282170287943,-0.014949018983244,0.114043391620624,0.818877201271414,0.955137226117743
"ENSMUSG00000000296",542.317201657934,-0.0486611957089076,0.116837292985893,0.479501562464755,0.814055652154235
"ENSMUSG00000000301",37.0190665822773,-0.0344023808226782,0.137040498626937,0.42929303033736,0.783130195264831
"ENSMUSG00000000303",9080.70698785266,-0.0794828310710108,0.0645122635544225,0.160395985382215,0.518420079030169
"ENSMUSG00000000305",54.0776481086495,-0.0201943448957138,0.136723888479936,0.545633742484375,0.846897088990317
"ENSMUSG00000000308",1670.34189612172,-0.288369193848642,0.118874725528054,0.0021304977970124,0.0343663708591296
"ENSMUSG00000000317",406.317743037667,0.038681593882201,0.136223420193169,0.434683681523299,0.787024807751277
"ENSMUSG00000000318",53.9139540863378,0.838273121816341,0.455513490887189,0.00198320910826272,0.0326079736170851
"ENSMUSG00000000320",144.789849495709,-0.0526840637288305,0.124644399120926,0.430943431740203,0.783943122452545
"ENSMUSG00000000325",1410.07409228219,0.0955144333983518,0.124449922424007,0.217535988642105,0.592666916685375
"ENSMUSG00000000326",8166.84691739127,0.284647925949144,0.137214649834573,0.00504150179735519,0.0634470996261512
"ENSMUSG00000000339",945.848168734547,-0.149820320785124,0.114002458743466,0.0668108774465258,0.334438689087369
"ENSMUSG00000000340",6841.52446025382,-0.25124550098965,0.0961287258023377,0.00170358877352498,0.0290410995134204
"ENSMUSG00000000346",11533.2202963364,-0.0381852300549015,0.0731142239249648,0.538111089273337,0.843084301809563
"ENSMUSG00000000355",986.422552655663,-0.140309741698595,0.103603322814157,0.0713485331422794,0.345229449900206
"ENSMUSG00000000359",139.665913610726,0.0374476583512289,0.130703820454306,0.505800088586181,0.827425765139387
"ENSMUSG00000000365",3.5439839471913,-5.18288245198213e-05,0.138356975273929,0.99464787501356,NA
"ENSMUSG00000000374",3727.05164966216,0.000499165289853839,0.065217938374211,0.991364881347939,0.99855552084748
"ENSMUSG00000000378",640.475008704017,0.0616868759334659,0.107676618858261,0.398270824177696,0.76374419793028
"ENSMUSG00000000381",0,NA,NA,NA,NA
"ENSMUSG00000000384",1733.78806068275,0.0462853584261559,0.0721303530808286,0.45518519782937,0.801304578559743
"ENSMUSG00000000385",6711.61623656158,-0.12939446202765,0.0861427653147531,0.0626391588303282,0.321192688990602
"ENSMUSG00000000386",28.9149279680316,0.0592203526611792,0.153528632974565,0.0817689106110338,0.371783670111035
"ENSMUSG00000000392",19.7786266708732,-0.0150319458261553,0.13657180903511,0.622120436786607,0.882262381021013
"ENSMUSG00000000394",0,NA,NA,NA,NA
"ENSMUSG00000000399",6538.84227583451,-0.151963223710403,0.0945584009048995,0.0421296456917414,0.259013240291331
"ENSMUSG00000000402",644.615011409433,-0.907158410645521,0.171293586321849,6.23634434840738e-09,8.28576896061302e-07
"ENSMUSG00000000409",47.4769357679098,0.0491448784313869,0.145320380920961,0.21543128369169,0.589927862280345
"ENSMUSG00000000411",0.355636983259328,-0.00316796240997151,0.139029507348619,0.615912520358531,NA
"ENSMUSG00000000416",651.579490893582,-0.02830405441795,0.110639483679989,0.674057131425486,0.905395440208427
"ENSMUSG00000000420",13098.6498341991,0.143304890790446,0.0850443884758145,0.0403128388500133,0.252027643744426
"ENSMUSG00000000435",0,NA,NA,NA,NA
"ENSMUSG00000000439",927.045345146899,-0.121483967660442,0.104228951837391,0.113271911186454,0.439184142169798
"ENSMUSG00000000440",188.071223140668,0.365571133737993,0.808818350579395,0.0111041591232161,0.111201317341528
"ENSMUSG00000000441",4054.6395824788,0.104646967980401,0.0760692129007137,0.103847265999292,0.421123407436549
"ENSMUSG00000000486",146.740810737977,-0.0712657562260777,0.136067461548189,0.289297884305905,0.670737934773448
"ENSMUSG00000000489",985.478541417145,0.667431839764814,0.117260708384978,8.58848859677324e-10,1.45128780608581e-07
"ENSMUSG00000000530",587.659695583334,-0.0639708729544343,0.119718944784219,0.371516159865513,0.742307285324218
"ENSMUSG00000000531",234.681562572282,-0.114120579519942,0.14997437277592,0.145654881824339,0.496790754096145
"ENSMUSG00000000532",2170.52255676383,-0.0415339575098343,0.103828581576358,0.557335273529899,0.851661144494108
"ENSMUSG00000000538",6307.63963288897,-0.0183568240178536,0.0772717485611621,0.774391360113313,0.941586819320945
"ENSMUSG00000000544",5.26964923925865,0.00850021665342871,0.138426213651405,0.603846456421526,NA
"ENSMUSG00000000552",289.979682775419,0.324493210107264,0.365657625444685,0.0155168010537835,0.140786967136898
"ENSMUSG00000000555",475.940430834354,0.120048345840557,0.181607959220252,0.0925658813133686,0.398198013904889
"ENSMUSG00000000560",0.152573003807229,0.00232105411954603,0.138994050286211,0.842187887214854,NA
"ENSMUSG00000000561",1335.2032639793,0.24743226383576,0.104508820385332,0.00341116191220637,0.0481518840891742
"ENSMUSG00000000562",3.09599253537236,0.0101425574924583,0.138840150451234,0.473991207968986,NA
"ENSMUSG00000000563",19392.7955760252,-0.170827487139273,0.0979396675639394,0.0288515495731066,0.209146697342741
"ENSMUSG00000000567",43.5539907533422,0.0553227496770131,0.152505677902393,0.0600312424776137,0.312921166613617
"ENSMUSG00000000568",2906.60522629899,-0.0679697098114894,0.124938071375783,0.33500736343108,0.71412815658151
"ENSMUSG00000000579",95.0332556683634,-0.0068471927853469,0.129712814831527,0.882631076877171,0.973304963746961
"ENSMUSG00000000581",2130.61492204573,-0.184211635102448,0.109005328353546,0.0253358466205499,0.193153924849177
"ENSMUSG00000000594",15638.9546336779,-0.000539957201969137,0.0801157751129907,0.989197669310653,0.998504733543132
"ENSMUSG00000000600",2366.66992547048,0.0956020639634617,0.121965998325164,0.221032956365045,0.59587851721199
"ENSMUSG00000000605",5288.3741930021,-0.0869832147689025,0.0729794522972086,0.16298927078247,0.522588731400972
"ENSMUSG00000000606",0,NA,NA,NA,NA
"ENSMUSG00000000617",0.184534021680407,-0.00263662704553941,0.139005852216903,0.785384572033105,NA
"ENSMUSG00000000627",2.15534762961831,0.000190249079466325,0.138534274161038,0.988075138913867,NA
"ENSMUSG00000000628",72.0221451620142,0.551485612263755,0.400290250310308,0.00530132303157091,0.0657456083803775
"ENSMUSG00000000631",10646.6864514948,-0.00698859309112141,0.0639865406068539,0.90146213113779,0.977140710746293
"ENSMUSG00000000632",1.73555621335848,-0.0130521470565689,0.139690194124907,0.12257801384668,NA
"ENSMUSG00000000673",6343.79806561643,-0.294344197217386,0.12803876468363,0.00281269419612624,0.0420209429535915
"ENSMUSG00000000682",182.697212578934,1.02111061132697,0.320157875074195,5.91237858110799e-05,0.0020873214848719
"ENSMUSG00000000686",100.260956070307,-0.112773539855943,0.190849811303756,0.0593241218324176,0.310874427862831
"ENSMUSG00000000690",1004.64949453756,0.0309157228800864,0.109701948696435,0.656457693955635,0.897284389634742
"ENSMUSG00000000693",97.3873111085435,0.0612878158292176,0.142576195958574,0.274732414272312,0.655667113613922
"ENSMUSG00000000701",0,NA,NA,NA,NA
"ENSMUSG00000000706",0.528541678385524,-0.00134299449959517,0.138941607083775,0.783161488514189,NA
"ENSMUSG00000000708",4814.78090218471,0.0357322152274115,0.102799312981383,0.611738679274905,0.877405167925811
"ENSMUSG00000000711",6340.22078257086,-0.0534512659062347,0.0704176241769738,0.383311096889984,0.752653682960921
"ENSMUSG00000000724",0.162416466078416,0.0023600572694663,0.138995260324204,0.842187887214854,NA
"ENSMUSG00000000730",5.80778537369451,-0.00121253922583675,0.137411822269168,0.951520853511816,NA
"ENSMUSG00000000731",5.33635623913384,-0.0050784334466896,0.138009881730499,0.770467112414417,NA
"ENSMUSG00000000732",406.975567689074,0.0367049243968221,0.115609531882658,0.590221038897397,0.868662031287772
"ENSMUSG00000000738",4400.9419952784,-0.14843220805603,0.0763287440986867,0.0223659652442201,0.178716535235824
"ENSMUSG00000000739",34.3460938429476,-0.00478072832293682,0.134884961863344,0.8825402396826,0.973304963746961
"ENSMUSG00000000740",8541.52982829356,-0.134307069047086,0.131425941973091,0.108675060347064,0.431157835728438
"ENSMUSG00000000743",3391.6006171122,0.032415147397485,0.087095226419904,0.62308640619536,0.882769141215322
"ENSMUSG00000000751",1937.25773400617,0.00987275731321637,0.0776272019944761,0.879040667080146,0.972073957170571
"ENSMUSG00000000753",111.193512876348,0.0839826460630727,0.170891781487223,0.0467424410109371,0.274176224055301
"ENSMUSG00000000759",1562.95657692059,0.114946575273132,0.0945993869117675,0.117290379706146,0.447095720277151
"ENSMUSG00000000766",0.496580660512346,0.00115062274838425,0.138907916599137,0.8335423212407,NA
"ENSMUSG00000000776",748.53679062705,-0.0484778092485688,0.106294983452548,0.4969135315273,0.821658751304642
"ENSMUSG00000000782",54.6137191906435,0.0961939194600696,0.175296948537204,0.0761409933509709,0.3583650592952
"ENSMUSG00000000787",15131.684501953,0.0201955194671003,0.0943550259505839,0.770834596296461,0.940274678983785
"ENSMUSG00000000791",16.522024374011,-0.017982057014936,0.137353823733611,0.540742627785304,0.844797238014235
"ENSMUSG00000000792",5.18984739029743,-0.0104279122475959,0.13870933599214,0.502024458636874,NA
"ENSMUSG00000000794",96.00277829729,-0.0339278001893042,0.134949530938357,0.4742459371196,0.812448659817722
"ENSMUSG00000000804",4524.90223821437,0.0861306443603591,0.0740686116084413,0.169983994210727,0.53276593287568
"ENSMUSG00000000805",6419.56867388712,-0.493648569764421,0.111723048354017,8.30306877550019e-07,5.645113751468e-05
"ENSMUSG00000000811",860.633530934108,0.00726237474076242,0.120701526255778,0.905510304044634,0.97815905471776
"ENSMUSG00000000817",8.97712799153585,-0.000793131716455602,0.137309804315819,0.968026238437712,0.992430740413994
"ENSMUSG00000000823",2314.5141231473,-0.0444310885726634,0.110039684852792,0.522108267717464,0.835920366368989
"ENSMUSG00000000826",5114.08692104801,0.076084169146216,0.0762577709833265,0.24075977466381,0.620068641317493
"ENSMUSG00000000827",1695.07301709677,-0.00424429288032563,0.0940943056207613,0.950728460585766,0.988070718636168
"ENSMUSG00000000838",3002.1827328774,0.00919780728035617,0.0702673574739261,0.881852578289098,0.973124746967372
"ENSMUSG00000000861",12.1968691362384,0.0344647760881313,0.143043536316116,0.169980890060119,0.53276593287568
"ENSMUSG00000000869",0.15947363502471,0.00234865774569575,0.13899490240852,0.842187887214854,NA
"ENSMUSG00000000876",4433.2718307244,-0.130745615090726,0.0810145249791941,0.0524584994228145,0.291148017364186
"ENSMUSG00000000881",936.276392803673,-0.163351393147954,0.114572432050968,0.0489375214378331,0.281040930391731
"ENSMUSG00000000884",102.381156862449,0.0447189741960609,0.130197820307043,0.457878513757176,0.80237947674802
"ENSMUSG00000000889",0.164296292232194,-0.00257058841653268,0.139003396173667,0.785384572033105,NA
"ENSMUSG00000000901",176.575925507605,-0.00928474016045392,0.129242422150603,0.845786987194806,0.962740622823247
"ENSMUSG00000000902",1221.0767401924,0.0524455205929804,0.0918266538048044,0.45372452525562,0.800295815311058
"ENSMUSG00000000903",2.95178175081306,0.0018803170714393,0.13827015720874,0.897737602890348,NA
"ENSMUSG00000000915",2591.38683053421,0.0188583827292653,0.0810661364832627,0.775707154870291,0.942125857020915
"ENSMUSG00000000916",399.962098967654,0.0156979125587398,0.107711567995423,0.820117725442156,0.955346336131747
"ENSMUSG00000000934",1038.32544551244,-0.0947574811797285,0.117587323565636,0.218359995882827,0.593143568407874
"ENSMUSG00000000938",1830.55248957332,-0.0374898770028544,0.0723947899411505,0.543642946113549,0.845712298990077
"ENSMUSG00000000942",66.7949372247985,-0.0166642956734489,0.130634041792863,0.724129030456594,0.924315222352111
"ENSMUSG00000000948",225.324870562468,-0.0310896246219944,0.130563771760322,0.558007104280961,0.852033502923234
"ENSMUSG00000000957",316.034594661076,0.418392398852087,0.258385911188578,0.00574192728534614,0.0698380464021311
"ENSMUSG00000000958",5771.37614088609,-0.166658030437998,0.126769145237624,0.0534458722633373,0.294701432912619
"ENSMUSG00000000959",2595.41685553716,-0.0197939120050384,0.0863228067774712,0.768677236488586,0.939540197844651
"ENSMUSG00000000976",791.33623844675,0.0269772727448264,0.100262794128683,0.696445034927654,0.913744178280895
"ENSMUSG00000000982",40.8201248352247,3.03352229911209,1.18060071414809,0.000263138005354926,0.00679512905519656
"ENSMUSG00000000983",0.464619642639167,0.0032427363180789,0.139032307604116,0.570649932349534,NA
"ENSMUSG00000001014",4.9096129856656,-0.00100630681495121,0.138235964189506,0.942284288144886,NA
"ENSMUSG00000001016",1213.10471285649,0.0194685937781119,0.0802256253843763,0.76559313274883,0.938877561451235
"ENSMUSG00000001017",3080.24725474818,-0.0197448354421367,0.0743136036388957,0.754193563696376,0.934220979014691
"ENSMUSG00000001018",1041.93962070053,0.0141160197363595,0.0969600599048481,0.840498021786016,0.961051081381089
"ENSMUSG00000001020",34.644503279789,0.0909534859526747,0.170393263320031,0.0866144940311792,0.383399101885217
"ENSMUSG00000001021",0.487249398235247,0.00326790081262156,0.139033765984687,0.559714325555579,NA
"ENSMUSG00000001023",0,NA,NA,NA,NA
"ENSMUSG00000001025",604.72398336998,0.113819819527099,0.170968230679615,0.114407573412699,0.441129427671754
"ENSMUSG00000001027",9.72510393663823,0.00427433809775208,0.13779984887654,0.822899826419554,0.95557022601289
"ENSMUSG00000001029",232.126864042874,-0.0183555227902723,0.114228117605408,0.779825255095554,0.942764178991324
"ENSMUSG00000001034",324.863771165615,-0.000812843687658307,0.10419932004311,0.98944700701721,0.998504733543132
"ENSMUSG00000001036",1234.29050282912,0.0858736386791619,0.0997612348367684,0.242158445010584,0.621647158614927
"ENSMUSG00000001039",226.703298652015,0.0239683297270085,0.117427759413979,0.712709138969426,0.920093648105835
"ENSMUSG00000001052",2195.43098391523,0.0215336040923842,0.0796108974641316,0.742687879331322,0.931373214623214
"ENSMUSG00000001053",474.506930564282,0.0377925720549762,0.10551902786524,0.590672943180799,0.868698380172195
"ENSMUSG00000001054",1256.08966395111,0.00195146207848173,0.109743402385804,0.979723171791683,0.996323798132296
"ENSMUSG00000001056",1881.72699713899,0.00179120554749614,0.0822962122689154,0.981182667656958,0.996952787265565
"ENSMUSG00000001062",1343.03520649484,-0.15926453257498,0.108646123916387,0.048284096279361,0.279012183181368
"ENSMUSG00000001065",894.71184745426,0.164632379489517,0.0928351073965744,0.0273252895179302,0.20249510569178
"ENSMUSG00000001076",23.7668584434548,0.0162596232200126,0.136691340343695,0.601114920600466,0.871939761067682
"ENSMUSG00000001082",436.965138745948,0.0831084347168023,0.103382791538443,0.263332445568206,0.645568153150058
"ENSMUSG00000001089",2624.76358683508,0.0339171326632901,0.10269038424193,0.617001519092535,0.879878557684715
"ENSMUSG00000001095",2558.46516312028,-0.473242228695374,0.13189985833216,2.57124881909268e-05,0.0010383430555988
"ENSMUSG00000001098",1642.92422195535,0.162473412080205,0.109378492470464,0.0456718681209947,0.271025865886775
"ENSMUSG00000001100",4256.82661657141,-0.0406224614181265,0.0720173051728168,0.513440982656008,0.829796588923732
"ENSMUSG00000001103",0,NA,NA,NA,NA
"ENSMUSG00000001105",1289.52012721294,-0.0948599866626131,0.101678489324595,0.202297903527969,0.575931280032015
"ENSMUSG00000001119",740.806112140078,0.0965209771604891,0.148351718422726,0.182727453749116,0.551095361722989
"ENSMUSG00000001120",1136.26320300884,0.0771473032244205,0.104999782026848,0.298059139457461,0.68008905640497
"ENSMUSG00000001123",340.563364238546,-0.0192798760811926,0.11581321392508,0.77520586940739,0.941816149451041
"ENSMUSG00000001127",3679.52359484647,0.089889438926027,0.0683638996405971,0.132353359548075,0.47409142270719
"ENSMUSG00000001128",112.500011551563,0.665688917042428,0.303147496303727,0.00115345031332445,0.0214944354426253
"ENSMUSG00000001131",27.197551117171,0.035430165871484,0.14414843932046,0.100515587366348,0.415169885414911
"ENSMUSG00000001134",502.690339431582,-0.0378495151693764,0.10328410306764,0.591707277190099,0.8687196818367
"ENSMUSG00000001138",1237.75264828927,-0.0184236032947657,0.0870196457855644,0.785380862537288,0.945672697171891
"ENSMUSG00000001143",2254.67640051061,-0.0203292125240503,0.106776174107228,0.763395057120419,0.937942324522159
"ENSMUSG00000001150",1529.95915423347,-0.0412572512223422,0.0980876465166691,0.555375280758441,0.851057119352057
"ENSMUSG00000001151",1732.43342982886,-0.045906587142295,0.0989003501623912,0.501733596078881,0.825044588788517
"ENSMUSG00000001155",736.324143191466,-0.0447202225542945,0.139486587015184,0.338636394617613,0.717988360131509
"ENSMUSG00000001156",793.772467536962,0.0741707006487858,0.11489177557494,0.321887577428489,0.701622202272116
"ENSMUSG00000001157",1303.70108509645,-0.0161998606008764,0.0771124882766365,0.799691072243953,0.94955813292441
"ENSMUSG00000001158",963.815725990925,0.0513622609688037,0.0892839818541585,0.464105501280214,0.807332009523049
"ENSMUSG00000001166",132.481180266529,0.0762504566913579,0.15214776450205,0.18573385003295,0.554457432385183
"ENSMUSG00000001168",0,NA,NA,NA,NA
"ENSMUSG00000001173",1390.04323611594,0.148717365919052,0.14743541683027,0.0874282801229592,0.385146507586587
"ENSMUSG00000001175",9671.92533514497,0.0445781541915567,0.0865100780080179,0.510797255522972,0.829077395542974
"ENSMUSG00000001211",19304.620620566,0.00225167181962456,0.0633696983103032,0.972214666608737,0.994054192298561
"ENSMUSG00000001225",0.162416466078416,0.0023600572694663,0.138995260324204,0.842187887214854,NA
"ENSMUSG00000001227",141.025433988506,-0.0225669524471253,0.124248055882146,0.698895763375368,0.913744178280895
"ENSMUSG00000001228",197.089165660026,1.23034396143697,0.310962264275101,3.33183487191117e-06,0.000187671799176744
"ENSMUSG00000001229",1700.15774774503,-0.00875091913191045,0.0959609620214585,0.880420480573042,0.97244056760844
"ENSMUSG00000001240",811.661262625137,-0.0754994612319131,0.104759194904353,0.303363352871269,0.684474871237287
"ENSMUSG00000001247",1428.06968384911,-0.0868653730287824,0.0759668722069182,0.174779869052606,0.538700835994441
"ENSMUSG00000001248",1069.05486790156,-0.0222249879383812,0.0889883628342228,0.744592858264013,0.931870020878146
"ENSMUSG00000001249",14535.9209746768,-0.0237596254004732,0.0680850065652352,0.68510031835187,0.909755935066323
"ENSMUSG00000001260",14.4174493554097,-0.113171250789413,0.215553405216545,0.00152189560866869,0.0268374803129469
"ENSMUSG00000001270",2764.49569097589,-1.21046407399303,0.118637812421226,1.02771303976014e-25,1.27766753264465e-22
"ENSMUSG00000001280",4013.5669633666,-0.050937450835593,0.0685231064429691,0.390835520725479,0.758952609419497
"ENSMUSG00000001281",80.5104738449078,0.199401299676707,0.42980755144745,0.00971564898246169,0.102457123539612
"ENSMUSG00000001285",853.726426575158,0.0162530020495041,0.0926604026539383,0.817298559424097,0.954583780394031
"ENSMUSG00000001288",726.351031381021,0.164146186640067,0.165438202531268,0.0698509875391916,0.340834437375842
"ENSMUSG00000001289",2969.68316654072,-0.113864222564802,0.108511598949253,0.143449648727838,0.493055525945249
"ENSMUSG00000001300",879.855897250413,0.0625696387894478,0.091032837946944,0.375083482868759,0.745586747373226
"ENSMUSG00000001305",272.891122641526,-0.0021170621280444,0.108795107712508,0.974076611826807,0.994708016242993
"ENSMUSG00000001313",307.669803765253,0.165468589348855,0.173968484923698,0.0685782868957188,0.337557998704747
"ENSMUSG00000001323",6269.53523062263,0.0193561914893117,0.0575805655992232,0.713130788527658,0.920185206025872
"ENSMUSG00000001333",25.0109918724817,-0.0137406980204344,0.134821148722315,0.701625274443476,0.915083394656329
"ENSMUSG00000001334",103.108728036141,-0.090761535762718,0.16683939589786,0.107638839852677,0.429297435296938
"ENSMUSG00000001348",1836.87822840395,-0.0843533037697722,0.115148846388367,0.265895678132175,0.648507311339735
"ENSMUSG00000001349",46.8130459665364,-0.0113108163556243,0.129211244998281,0.814772021395263,0.954296178671619
"ENSMUSG00000001366",2669.86717830552,0.135468717627101,0.0725921761602693,0.0307975530486206,0.21763354072726
"ENSMUSG00000001376",1759.91086688498,0.0475210382555233,0.0795631810141986,0.470820099334684,0.810065621680524
"ENSMUSG00000001380",1732.37463997703,-0.140133451935633,0.0844637787826429,0.0438466344591654,0.265351416120227
"ENSMUSG00000001383",1683.22092990704,-0.121881894220755,0.0887697823593016,0.0856664368411333,0.381628956544644
"ENSMUSG00000001403",71.1544374229336,2.68910122924554,0.335094652710982,6.31857235643768e-17,2.89407241746836e-14
"ENSMUSG00000001415",2799.50360119609,0.160174310189879,0.0976724468728841,0.0365252419345746,0.238489866110048
"ENSMUSG00000001416",4377.96424477982,-0.0606954225266818,0.119213087970202,0.392796053106312,0.759649489355249
"ENSMUSG00000001418",5360.5536894816,0.0467367946686561,0.0828335993538537,0.513129197792499,0.829788505767763
"ENSMUSG00000001419",3027.70519191955,-0.0368803854485382,0.101867800093166,0.601993791611365,0.872436898764689
"ENSMUSG00000001420",167.553125035403,0.050505841203583,0.122965873273302,0.454125641700463,0.800491877030237
"ENSMUSG00000001424",3163.18802741913,-0.174627561680113,0.0739526928776877,0.00656129284010757,0.0771531512165197
"ENSMUSG00000001435",5864.01986463103,-0.0168083183889426,0.105353870116355,0.803619368894748,0.951160748105757
"ENSMUSG00000001436",3797.21728778178,-0.00364979208460596,0.0955828550192303,0.957070228548448,0.989033749517337
"ENSMUSG00000001440",6044.20204126209,0.0957733182347212,0.0784429884960929,0.143447479596198,0.493055525945249
"ENSMUSG00000001441",3670.56140387799,0.0250388990029164,0.081422934457762,0.699711458892258,0.914025663616012
"ENSMUSG00000001444",9.22218292230556,0.0163884873622421,0.138461760225024,0.47839728491656,0.813850527218526
"ENSMUSG00000001445",2992.66704744618,0.00376313841537042,0.064071774506605,0.947984541854241,0.988070718636168
"ENSMUSG00000001467",11427.9346450952,-0.912639749894009,0.135986673832081,1.02887932217979e-12,2.67278277649839e-10
"ENSMUSG00000001472",9542.0464381054,-0.00926502510596035,0.0667811905776481,0.885455657227025,0.973946746267195
"ENSMUSG00000001473",328.097457628971,0.680701428933563,0.497742701569002,0.00430561486148729,0.0571618815134907
"ENSMUSG00000001482",7060.25344902163,0.000564976394476698,0.078579854500214,0.987633349585536,0.998339602659597
"ENSMUSG00000001493",175.390781930042,0.0325522337043448,0.130083485392185,0.552427272776652,0.850132332685908
"ENSMUSG00000001494",12.2748825148085,0.0430918557844456,0.145881030101084,0.132001322048697,0.473680847382364
"ENSMUSG00000001496",0,NA,NA,NA,NA
"ENSMUSG00000001497",1.15368491425985,0.00146919116563772,0.138617311512058,0.888696682779414,NA
"ENSMUSG00000001504",826.331583598677,-0.422400070464643,0.110666587919396,1.23580484165534e-05,0.000566031138658189
"ENSMUSG00000001506",1576.94339444136,0.967878976211492,0.302240092827009,5.80073720791001e-05,0.00207124379126746
