"","entrezgene_id","ensembl_gene_id","hgnc_symbol","description","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"19",10345,"ENSG00000186439","TRDN","triadin [Source:HGNC Symbol;Acc:HGNC:12261]","ENSMUSG00000019787",14.6146119971438,-4.19059105846577,0.45921038516992,2.1114956338716e-20,9.99240209669625e-20
"20",869,"ENSG00000102924","CBLN1","cerebellin 1 precursor [Source:HGNC Symbol;Acc:HGNC:1543]","ENSMUSG00000031654",15.9526294416755,-3.90347725063579,0.514991346414231,1.1199453642624e-14,4.0641798843481e-14
"21",6534,"ENSG00000011083","SLC6A7","solute carrier family 6 member 7 [Source:HGNC Symbol;Acc:HGNC:11054]","ENSMUSG00000052026",19.4796570318431,-3.89971949752275,0.33525614807014,8.42702457292924e-32,6.19564688382281e-31
"22",51208,"ENSG00000066405","CLDN18","claudin 18 [Source:HGNC Symbol;Acc:HGNC:2039]","ENSMUSG00000032473",0.541876399187221,-3.87137008790312,2.46910994452979,0.0140693319654677,0.0216830802510828
"23",222,"ENSG00000132746","ALDH3B2","aldehyde dehydrogenase 3 family member B2 [Source:HGNC Symbol;Acc:HGNC:411]","ENSMUSG00000037263",108.061606292213,-3.8297448964393,0.320772977750237,7.32271034037299e-34,5.87800985275525e-33
"24",731,"ENSG00000157131","C8A","complement C8 alpha chain [Source:HGNC Symbol;Acc:HGNC:1352]","ENSMUSG00000035031",38.7424824439164,-3.80988771691531,0.644053193258952,2.32806225096527e-10,6.73053220913391e-10
"25",4889,"ENSG00000164129","NPY5R","neuropeptide Y receptor Y5 [Source:HGNC Symbol;Acc:HGNC:7958]","ENSMUSG00000044014",6.14170439941006,-3.80059870974871,0.616658264731642,1.63437574791001e-10,4.76609330725212e-10
"26",1565,"ENSG00000100197","CYP2D6","cytochrome P450 family 2 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:2625]","ENSMUSG00000096852",309.359605848402,-3.7783746924541,0.365255279939141,3.86081588385172e-26,2.29561286354829e-25
"27",2925,"ENSG00000126010","GRPR","gastrin releasing peptide receptor [Source:HGNC Symbol;Acc:HGNC:4609]","ENSMUSG00000031364",5.71555774710066,-3.75114746475269,0.570602250008581,2.07645160106407e-11,6.35709760077741e-11
"28",53904,"ENSG00000095777","MYO3A","myosin IIIA [Source:HGNC Symbol;Acc:HGNC:7601]","ENSMUSG00000025716",6.80093133553201,-3.6984659706132,0.509983910778666,1.61437045448042e-13,5.52554878541137e-13
"29",10699,"ENSG00000145244","CORIN","corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]","ENSMUSG00000005220",447.076099087942,-3.60549816973403,0.321202711119871,2.34476583016564e-30,1.63918790586899e-29
"30",9122,"ENSG00000168679","SLC16A4","solute carrier family 16 member 4 [Source:HGNC Symbol;Acc:HGNC:10925]","ENSMUSG00000027896",5341.14640662666,-3.59828840933485,0.309394901705255,2.44732736641524e-32,1.83465764851748e-31
"31",1964,"ENSG00000173674","EIF1AX","eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]","ENSMUSG00000113971",3.65528529024959,-3.58848728159816,0.922734832957461,8.97093964544728e-06,1.92498705762256e-05
"32",51298,"ENSG00000105549","THEG","theg spermatid protein [Source:HGNC Symbol;Acc:HGNC:13706]","ENSMUSG00000020317",1.06212883387762,-3.53179361387389,1.37380781548255,0.000187653119247147,0.000358846688621083
"33",1066,"ENSG00000198848","CES1","carboxylesterase 1 [Source:HGNC Symbol;Acc:HGNC:1863]","ENSMUSG00000056973",17073.7468599007,-3.49146261850177,0.218067682390226,8.51234944134175e-59,1.63251691761178e-57
"34",3283,"ENSG00000203857","HSD3B1","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5217]","ENSMUSG00000038092",5.71766373768661,-3.46075985386613,0.760654173391382,6.49546685937951e-07,1.51586979597809e-06
"35",3284,"ENSG00000203859","HSD3B2","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 [Source:HGNC Symbol;Acc:HGNC:5218]","ENSMUSG00000038092",5.71766373768661,-3.46075985386613,0.760654173391382,6.49546685937951e-07,1.51586979597809e-06
"36",81285,"ENSG00000167332","OR51E2","olfactory receptor family 51 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:15195]","ENSMUSG00000043366",59.8552085556802,-3.44768113642034,0.20397008631383,4.67476303741503e-65,1.0681960802645e-63
"37",5145,"ENSG00000132915","PDE6A","phosphodiesterase 6A [Source:HGNC Symbol;Acc:HGNC:8785]","ENSMUSG00000024575",86.540911214919,-3.44332920042135,0.249456926386273,2.58085595320242e-44,2.9976260958298e-43
"38",80129,"ENSG00000120262","CCDC170","coiled-coil domain containing 170 [Source:HGNC Symbol;Acc:HGNC:21177]","ENSMUSG00000019767",89.4032412386732,-3.44144982108479,0.335365526415031,8.35025747349033e-26,4.88994961488279e-25
"39",2998,"ENSG00000111713","GYS2","glycogen synthase 2 [Source:HGNC Symbol;Acc:HGNC:4707]","ENSMUSG00000030244",292.784926899201,-3.43885255537138,0.211359921636922,1.30594061029245e-60,2.64560663779357e-59
"40",63923,"ENSG00000120332","TNN","tenascin N [Source:HGNC Symbol;Acc:HGNC:22942]","ENSMUSG00000026725",421.015151962826,-3.43639420475083,0.31336779158899,5.14082609244483e-29,3.41830319075398e-28
"41",6462,"ENSG00000129214","SHBG","sex hormone binding globulin [Source:HGNC Symbol;Acc:HGNC:10839]","ENSMUSG00000005202",3.74305579903515,-3.42136877968017,0.69905806913771,1.57966596632911e-07,3.84287206049012e-07
"42",1066,"ENSG00000198848","CES1","carboxylesterase 1 [Source:HGNC Symbol;Acc:HGNC:1863]","ENSMUSG00000057074",279.995673227202,-3.40931886293578,0.486036530558591,1.77011143765633e-13,6.0479207749829e-13
"43",1964,"ENSG00000173674","EIF1AX","eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]","ENSMUSG00000079029",60.9834379416848,-3.37611571400639,0.785054479156473,1.14027183617857e-06,2.61385390139396e-06
"44",6527,"ENSG00000100191","SLC5A4","solute carrier family 5 member 4 [Source:HGNC Symbol;Acc:HGNC:11039]","ENSMUSG00000020226",5.68078667046436,-3.36129223023581,0.581990962553788,1.37200836715661e-09,3.79445828592757e-09
"45",1964,"ENSG00000173674","EIF1AX","eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]","ENSMUSG00000072905",59.7650502613593,-3.35397596783165,0.729269329760408,2.97083536387807e-07,7.09153524483967e-07
"46",10455,"ENSG00000198721","ECI2","enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]","ENSMUSG00000021416",2978.42055958352,-3.33943160289172,0.225270185726669,9.04265540035416e-51,1.30488885751472e-49
"47",2570,"ENSG00000111886","GABRR2","gamma-aminobutyric acid type A receptor subunit rho2 [Source:HGNC Symbol;Acc:HGNC:4091]","ENSMUSG00000023267",16.937172164227,-3.31539245970334,0.341485959927892,2.84433153970146e-23,1.50153275683904e-22
"48",50831,"ENSG00000127362","TAS2R3","taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]","ENSMUSG00000052850",1.03981110136431,-3.31441005310901,1.47480105746715,0.0011908238622267,0.00210266711133374
"49",3273,"ENSG00000113905","HRG","histidine rich glycoprotein [Source:HGNC Symbol;Acc:HGNC:5181]","ENSMUSG00000022877",3.07508559103977,-3.31239514006169,0.891311597992833,1.71557498581076e-05,3.5937021643541e-05
"50",1964,"ENSG00000173674","EIF1AX","eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]","ENSMUSG00000095799",12.9022101830707,-3.30282001396182,0.551220915269244,2.0919236915737e-10,6.0652539409922e-10
"51",49,"ENSG00000100312","ACR","acrosin [Source:HGNC Symbol;Acc:HGNC:126]","ENSMUSG00000022622",9.54962620659244,-3.30206683809114,0.497222343226414,4.61712496381479e-12,1.46723654358683e-11
"52",374977,"ENSG00000184313","MROH7","maestro heat like repeat family member 7 [Source:HGNC Symbol;Acc:HGNC:24802]","ENSMUSG00000047502",310.486958278628,-3.28685505779852,0.171017013706363,3.99387184511958e-83,1.5077914082752e-81
"53",50832,"ENSG00000127364","TAS2R4","taste 2 receptor member 4 [Source:HGNC Symbol;Acc:HGNC:14911]","ENSMUSG00000037140",1.49506112556676,-3.27001953559727,1.11399087986672,6.14876432151669e-05,0.000122872815157616
"54",10246,"ENSG00000112337","SLC17A2","solute carrier family 17 member 2 [Source:HGNC Symbol;Acc:HGNC:10930]","ENSMUSG00000036110",87.1146626643522,-3.25816319231083,0.414138378208055,3.18044981816186e-16,1.24108022425436e-15
"55",2628,"ENSG00000171766","GATM","glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]","ENSMUSG00000027199",25607.515369689,-3.22533040320906,0.224342075026407,6.22284152592636e-48,8.16983172389737e-47
"56",10864,"ENSG00000137204","SLC22A7","solute carrier family 22 member 7 [Source:HGNC Symbol;Acc:HGNC:10971]","ENSMUSG00000067144",431.714564420095,-3.18767494882705,0.529969296414196,1.40341291134204e-10,4.10636073907784e-10
"57",57101,"ENSG00000047617","ANO2","anoctamin 2 [Source:HGNC Symbol;Acc:HGNC:1183]","ENSMUSG00000038115",7.90858308618672,-3.18137310997627,0.462076177521697,8.94454072716798e-13,2.95193289712735e-12
"58",2538,"ENSG00000131482","G6PC1","glucose-6-phosphatase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:4056]","ENSMUSG00000078650",20359.8166680502,-3.17248085898733,0.354344738296107,3.28116228515092e-20,1.54176054305626e-19
"59",59286,"ENSG00000198258","UBL5","ubiquitin like 5 [Source:HGNC Symbol;Acc:HGNC:13736]","ENSMUSG00000113951",7.07323493497471,-3.16805346410531,0.627058889513135,5.4484908067497e-08,1.36856306239166e-07
"60",59286,"ENSG00000198258","UBL5","ubiquitin like 5 [Source:HGNC Symbol;Acc:HGNC:13736]","ENSMUSG00000113489",7.07323493497471,-3.16805346410531,0.627058889513135,5.4484908067497e-08,1.36856306239166e-07
"61",173,"ENSG00000079557","AFM","afamin [Source:HGNC Symbol;Acc:HGNC:316]","ENSMUSG00000029369",2508.59479676168,-3.12865880407804,0.249965010774372,5.37836793685619e-37,4.79917374266392e-36
"62",8608,"ENSG00000139547","RDH16","retinol dehydrogenase 16 [Source:HGNC Symbol;Acc:HGNC:29674]","ENSMUSG00000074639",5327.31172525352,-3.12018721875306,0.348689968123642,3.53661636740378e-20,1.65931687623616e-19
"63",6559,"ENSG00000070915","SLC12A3","solute carrier family 12 member 3 [Source:HGNC Symbol;Acc:HGNC:10912]","ENSMUSG00000031766",42552.9420682205,-3.11143668934201,0.141030393931329,3.33492047603527e-108,2.2696387164066e-106
"64",8938,"ENSG00000007516","BAIAP3","BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]","ENSMUSG00000047507",124.194390969017,-3.10351720416877,0.142388445964676,6.42191374558479e-106,4.12526045988701e-104
"65",3007,"ENSG00000124575","H1-3","H1.3 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4717]","ENSMUSG00000052565",38.8360582234428,-3.10193189939488,0.339198840695616,7.60650710250146e-21,3.65533311732995e-20
"66",22849,"ENSG00000107864","CPEB3","cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:21746]","ENSMUSG00000039652",2424.90167681154,-3.09803620906304,0.143578495437052,7.42302453641585e-104,4.47175073807387e-102
"67",5105,"ENSG00000124253","PCK1","phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]","ENSMUSG00000027513",101199.690359092,-3.09540398117358,0.347215410911769,4.22127877394034e-20,1.97136537104213e-19
"68",2165,"ENSG00000143278","F13B","coagulation factor XIII B chain [Source:HGNC Symbol;Acc:HGNC:3534]","ENSMUSG00000026368",3512.93327880538,-3.09298355574306,0.277485166443771,7.10661490670796e-30,4.87872600779207e-29
"69",10086,"ENSG00000132297","HHLA1","HERV-H LTR-associating 1 [Source:HGNC Symbol;Acc:HGNC:4904]","ENSMUSG00000072511",1.24178717707043,-3.08976433050836,1.06242013444985,7.01796266264387e-05,0.000139544628717653
"70",785,"ENSG00000182389","CACNB4","calcium voltage-gated channel auxiliary subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:1404]","ENSMUSG00000017412",604.903475502662,-3.06448287015706,0.167229291645038,5.55773261016812e-76,1.75375018617348e-74
"71",3283,"ENSG00000203857","HSD3B1","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5217]","ENSMUSG00000063730",1464.77006873116,-3.06290858154858,0.227659255111877,2.74391584413644e-42,2.95275832782904e-41
"72",3284,"ENSG00000203859","HSD3B2","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 [Source:HGNC Symbol;Acc:HGNC:5218]","ENSMUSG00000063730",1464.77006873116,-3.06290858154858,0.227659255111877,2.74391584413644e-42,2.95275832782904e-41
"73",9376,"ENSG00000149452","SLC22A8","solute carrier family 22 member 8 [Source:HGNC Symbol;Acc:HGNC:10972]","ENSMUSG00000063796",13813.2974628968,-3.04388480227384,0.239963597489046,5.67455817301375e-38,5.24563323622097e-37
"74",80168,"ENSG00000166391","MOGAT2","monoacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:23248]","ENSMUSG00000052396",770.5662189696,-3.01049530148248,0.246051683366195,2.06696198770163e-35,1.74893043724176e-34
"75",6570,"ENSG00000036565","SLC18A1","solute carrier family 18 member A1 [Source:HGNC Symbol;Acc:HGNC:10934]","ENSMUSG00000036330",4121.63308066503,-3.00788154814685,0.189445105612657,1.56809218559113e-57,2.8675475181823e-56
"76",64850,"ENSG00000164089","ETNPPL","ethanolamine-phosphate phospho-lyase [Source:HGNC Symbol;Acc:HGNC:14404]","ENSMUSG00000019232",310.582515067127,-3.00139669442328,0.408139957200128,1.74318565440109e-14,6.2671556201419e-14
"77",6579,"ENSG00000084453","SLCO1A2","solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]","ENSMUSG00000079262",5207.60996518943,-2.9713948757809,0.302414983688585,8.15450860243816e-24,4.3941511046008e-23
"78",54716,"ENSG00000163817","SLC6A20","solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]","ENSMUSG00000025243",6354.81051298488,-2.97003997562465,0.218941963161356,6.42885152700059e-43,7.10021536409657e-42
"79",10690,"ENSG00000172461","FUT9","fucosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4020]","ENSMUSG00000055373",7650.92503564858,-2.95937118940296,0.207596689453174,3.34220969217302e-47,4.2591185353547e-46
"80",5053,"ENSG00000171759","PAH","phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]","ENSMUSG00000020051",22937.5838527015,-2.93693610838285,0.192571704574242,2.43714304790245e-53,3.89401643967205e-52
"81",1733,"ENSG00000211452","DIO1","iodothyronine deiodinase 1 [Source:HGNC Symbol;Acc:HGNC:2883]","ENSMUSG00000034785",3221.65745186089,-2.92123465846732,0.163008658702878,8.07116617642327e-73,2.32806455313304e-71
"82",443,"ENSG00000108381","ASPA","aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756]","ENSMUSG00000020774",2986.90869784345,-2.91241154052022,0.237097546948041,1.09641323868237e-35,9.38754905245182e-35
"83",54988,"ENSG00000183549","ACSM5","acyl-CoA synthetase medium chain family member 5 [Source:HGNC Symbol;Acc:HGNC:26060]","ENSMUSG00000030972",3579.89490576894,-2.91129122657805,0.215281114349045,1.22752465879674e-42,1.34159281393927e-41
"84",205,"ENSG00000162433","AK4","adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]","ENSMUSG00000028527",18667.1537976881,-2.9108718219286,0.259796876104021,3.4613639711662e-30,2.40708661027164e-29
"85",1964,"ENSG00000173674","EIF1AX","eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]","ENSMUSG00000114075",0.844311003295394,-2.90871487146845,1.51483516417269,0.00436196097473391,0.00721957008707601
"86",4435,"ENSG00000125931","CITED1","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1 [Source:HGNC Symbol;Acc:HGNC:1986]","ENSMUSG00000051159",58.3889508504506,-2.9026309475671,0.223684439267339,1.57230585720925e-39,1.54055384398389e-38
"87",3973,"ENSG00000138039","LHCGR","luteinizing hormone/choriogonadotropin receptor [Source:HGNC Symbol;Acc:HGNC:6585]","ENSMUSG00000024107",4.97380474392795,-2.8958072400979,0.500369821987016,1.70897487714546e-09,4.69646364524717e-09
"88",570,"ENSG00000136881","BAAT","bile acid-CoA:amino acid N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:932]","ENSMUSG00000039653",381.925567466036,-2.87157362203028,0.309550354174656,1.72567293418834e-21,8.5054159631624e-21
"89",9970,"ENSG00000143257","NR1I3","nuclear receptor subfamily 1 group I member 3 [Source:HGNC Symbol;Acc:HGNC:7969]","ENSMUSG00000005677",47.398635973507,-2.85290723658583,0.267416007807479,1.59486508135107e-27,1.00100442705636e-26
"90",27329,"ENSG00000132855","ANGPTL3","angiopoietin like 3 [Source:HGNC Symbol;Acc:HGNC:491]","ENSMUSG00000028553",214.2078743436,-2.84781982292383,0.227053728654772,5.52609858778406e-37,4.92750313523337e-36
"91",8608,"ENSG00000139547","RDH16","retinol dehydrogenase 16 [Source:HGNC Symbol;Acc:HGNC:29674]","ENSMUSG00000054052",826.24734645481,-2.84627961962252,0.622373108019014,3.99521051872012e-07,9.45254120754404e-07
"92",5618,"ENSG00000113494","PRLR","prolactin receptor [Source:HGNC Symbol;Acc:HGNC:9446]","ENSMUSG00000005268",11362.3399888773,-2.84378962742887,0.291591578107119,1.78209311237516e-23,9.4692734042454e-23
"93",4225,"ENSG00000141434","MEP1B","meprin A subunit beta [Source:HGNC Symbol;Acc:HGNC:7020]","ENSMUSG00000024313",4880.33021290153,-2.83189177272082,0.342098607783379,1.24531867069453e-17,5.1797769155532e-17
"94",1525,"ENSG00000154639","CXADR","CXADR Ig-like cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:2559]","ENSMUSG00000044860",25.4933882711985,-2.82101045049203,0.333258342987311,4.03509062989276e-18,1.7177957252972e-17
"95",56521,"ENSG00000108176","DNAJC12","DnaJ heat shock protein family (Hsp40) member C12 [Source:HGNC Symbol;Acc:HGNC:28908]","ENSMUSG00000036764",2948.89519712346,-2.81858172007065,0.150465497083252,2.94980375150556e-79,1.02312683562894e-77
"96",5359,"ENSG00000188313","PLSCR1","phospholipid scramblase 1 [Source:HGNC Symbol;Acc:HGNC:9092]","ENSMUSG00000074139",0.820786654099048,-2.81527053905668,1.50239307961067,0.00495569594651549,0.00813331028020639
"97",284439,"ENSG00000181035","SLC25A42","solute carrier family 25 member 42 [Source:HGNC Symbol;Acc:HGNC:28380]","ENSMUSG00000002346",3764.650953168,-2.80506628121678,0.178449143279636,2.22521448206312e-56,3.91840041068752e-55
"98",6569,"ENSG00000131183","SLC34A1","solute carrier family 34 member 1 [Source:HGNC Symbol;Acc:HGNC:11019]","ENSMUSG00000021490",92562.9005546532,-2.79761015484956,0.195809081775678,2.70845603206721e-47,3.46729188324781e-46
"99",6718,"ENSG00000122787","AKR1D1","aldo-keto reductase family 1 member D1 [Source:HGNC Symbol;Acc:HGNC:388]","ENSMUSG00000038641",517.359487882382,-2.79607242960581,0.492176597338611,1.260218194115e-09,3.49411521096783e-09
"100",2835,"ENSG00000132975","GPR12","G protein-coupled receptor 12 [Source:HGNC Symbol;Acc:HGNC:4466]","ENSMUSG00000041468",4.11941528982567,-2.79588884394872,0.631830141418425,1.48013468165826e-06,3.36595966936121e-06
